P-xcor,P-ycor,patch ID,Block ID,Species,Number in yard
14,34,14_34,1700,species374,1
14,34,14_34,1700,species295,2
14,34,14_34,1700,species166,11
14,34,14_34,1700,species371,4
14,34,14_34,1700,species331,6
14,34,14_34,1700,species159,9
14,34,14_34,1700,species59,1
14,34,14_34,1700,species129,11
36,70,36_70,3501,species258,10
36,70,36_70,3501,species175,7
36,70,36_70,3501,species130,5
36,70,36_70,3501,species237,11
36,70,36_70,3501,species295,5
36,70,36_70,3501,species166,10
36,70,36_70,3501,species371,8
99,9,99_9,404,species139,4
99,9,99_9,404,species250,6
99,9,99_9,404,species393,11
99,9,99_9,404,species391,11
99,9,99_9,404,species288,1
99,9,99_9,404,species331,9
99,9,99_9,404,species371,9
99,9,99_9,404,species166,6
26,58,26_58,2901,species78,1
26,58,26_58,2901,species61,6
26,58,26_58,2901,species166,8
26,58,26_58,2901,species371,1
26,58,26_58,2901,species59,1
26,58,26_58,2901,species331,1
26,58,26_58,2901,species159,2
26,58,26_58,2901,species295,9
65,15,65_15,703,species324,9
65,15,65_15,703,species166,11
65,15,65_15,703,species371,7
65,15,65_15,703,species331,5
65,15,65_15,703,species159,8
65,15,65_15,703,species295,5
65,15,65_15,703,species59,6
65,15,65_15,703,species129,8
28,17,28_17,801,species166,7
28,17,28_17,801,species371,9
28,17,28_17,801,species331,2
28,17,28_17,801,species159,5
28,17,28_17,801,species295,11
28,17,28_17,801,species374,11
28,17,28_17,801,species59,5
28,17,28_17,801,species291,4
40,92,40_92,4602,species153,6
40,92,40_92,4602,species368,2
40,92,40_92,4602,species227,7
40,92,40_92,4602,species129,2
40,92,40_92,4602,species166,3
40,92,40_92,4602,species371,11
40,92,40_92,4602,species331,7
40,92,40_92,4602,species295,4
50,4,50_4,202,species180,6
50,4,50_4,202,species109,4
50,4,50_4,202,species3,5
50,4,50_4,202,species172,11
50,4,50_4,202,species331,7
50,4,50_4,202,species166,1
50,4,50_4,202,species371,5
50,4,50_4,202,species159,1
60,77,60_77,3803,species119,11
60,77,60_77,3803,species166,9
60,77,60_77,3803,species371,11
60,77,60_77,3803,species331,10
60,77,60_77,3803,species295,10
60,77,60_77,3803,species159,3
60,77,60_77,3803,species374,5
60,77,60_77,3803,species237,3
53,35,53_35,1702,species13,3
53,35,53_35,1702,species102,6
53,35,53_35,1702,species15,8
53,35,53_35,1702,species177,2
53,35,53_35,1702,species287,2
53,35,53_35,1702,species175,11
53,35,53_35,1702,species391,9
53,35,53_35,1702,species249,9
53,35,53_35,1702,species227,1
53,35,53_35,1702,species129,7
53,35,53_35,1702,species331,5
53,35,53_35,1702,species371,5
84,13,84_13,604,species166,1
84,13,84_13,604,species371,1
84,13,84_13,604,species331,6
84,13,84_13,604,species159,10
84,13,84_13,604,species295,11
84,13,84_13,604,species129,1
84,13,84_13,604,species59,9
84,13,84_13,604,species237,5
68,85,68_85,4203,species130,11
68,85,68_85,4203,species59,1
68,85,68_85,4203,species295,7
68,85,68_85,4203,species159,9
68,85,68_85,4203,species331,3
68,85,68_85,4203,species166,4
68,85,68_85,4203,species371,7
68,85,68_85,4203,species237,4
62,16,62_16,803,species66,11
62,16,62_16,803,species151,11
62,16,62_16,803,species261,7
62,16,62_16,803,species143,6
62,16,62_16,803,species397,1
62,16,62_16,803,species119,11
62,16,62_16,803,species287,3
62,16,62_16,803,species164,9
62,16,62_16,803,species52,1
62,16,62_16,803,species295,11
62,16,62_16,803,species159,9
40,12,40_12,602,species157,10
40,12,40_12,602,species162,10
40,12,40_12,602,species228,11
40,12,40_12,602,species328,10
40,12,40_12,602,species260,9
40,12,40_12,602,species171,7
40,12,40_12,602,species303,7
40,12,40_12,602,species227,7
40,12,40_12,602,species159,1
40,12,40_12,602,species331,5
40,12,40_12,602,species371,2
40,12,40_12,602,species166,6
41,1,41_1,2,species371,1
41,1,41_1,2,species166,6
41,1,41_1,2,species295,11
41,1,41_1,2,species331,10
41,1,41_1,2,species159,4
41,1,41_1,2,species374,5
41,1,41_1,2,species291,10
41,1,41_1,2,species59,8
20,26,20_26,1301,species282,10
20,26,20_26,1301,species126,2
20,26,20_26,1301,species343,10
20,26,20_26,1301,species391,1
20,26,20_26,1301,species164,4
20,26,20_26,1301,species374,8
20,26,20_26,1301,species129,4
20,26,20_26,1301,species331,9
20,26,20_26,1301,species371,1
78,46,78_46,2303,species150,9
78,46,78_46,2303,species166,3
78,46,78_46,2303,species371,11
78,46,78_46,2303,species331,7
78,46,78_46,2303,species159,10
78,46,78_46,2303,species59,4
78,46,78_46,2303,species295,1
78,46,78_46,2303,species129,8
44,56,44_56,2802,species11,2
44,56,44_56,2802,species166,8
44,56,44_56,2802,species371,1
44,56,44_56,2802,species331,8
44,56,44_56,2802,species159,8
44,56,44_56,2802,species295,1
44,56,44_56,2802,species59,8
44,56,44_56,2802,species374,6
71,28,71_28,1403,species160,9
71,28,71_28,1403,species175,5
71,28,71_28,1403,species371,9
71,28,71_28,1403,species166,6
71,28,71_28,1403,species331,3
71,28,71_28,1403,species159,2
71,28,71_28,1403,species295,5
71,28,71_28,1403,species59,4
35,69,35_69,3401,species71,9
35,69,35_69,3401,species150,9
35,69,35_69,3401,species303,4
35,69,35_69,3401,species331,11
35,69,35_69,3401,species166,10
35,69,35_69,3401,species371,6
35,69,35_69,3401,species59,9
46,73,46_73,3602,species81,3
46,73,46_73,3602,species230,9
46,73,46_73,3602,species260,1
46,73,46_73,3602,species175,5
46,73,46_73,3602,species368,7
46,73,46_73,3602,species172,5
46,73,46_73,3602,species237,9
46,73,46_73,3602,species159,10
46,73,46_73,3602,species166,1
90,92,90_92,4604,species166,8
90,92,90_92,4604,species371,6
90,92,90_92,4604,species331,1
90,92,90_92,4604,species159,8
90,92,90_92,4604,species295,9
90,92,90_92,4604,species129,8
90,92,90_92,4604,species291,1
90,92,90_92,4604,species237,8
30,31,30_31,1501,species302,1
30,31,30_31,1501,species166,5
30,31,30_31,1501,species371,8
30,31,30_31,1501,species331,10
30,31,30_31,1501,species295,1
30,31,30_31,1501,species159,5
30,31,30_31,1501,species59,4
30,31,30_31,1501,species129,4
13,33,13_33,1600,species41,10
13,33,13_33,1600,species385,6
13,33,13_33,1600,species131,7
13,33,13_33,1600,species69,11
13,33,13_33,1600,species92,2
13,33,13_33,1600,species397,9
13,33,13_33,1600,species81,8
13,33,13_33,1600,species164,7
13,33,13_33,1600,species172,1
13,33,13_33,1600,species52,11
13,33,13_33,1600,species374,4
13,33,13_33,1600,species59,7
13,33,13_33,1600,species295,10
13,33,13_33,1600,species331,9
13,33,13_33,1600,species371,2
13,33,13_33,1600,species166,3
30,75,30_75,3701,species314,10
30,75,30_75,3701,species114,4
30,75,30_75,3701,species356,1
30,75,30_75,3701,species393,3
30,75,30_75,3701,species302,3
30,75,30_75,3701,species175,8
30,75,30_75,3701,species59,5
30,75,30_75,3701,species331,8
30,75,30_75,3701,species371,1
6,85,6_85,4200,species372,8
6,85,6_85,4200,species102,5
6,85,6_85,4200,species78,11
6,85,6_85,4200,species288,8
6,85,6_85,4200,species166,9
6,85,6_85,4200,species371,8
6,85,6_85,4200,species331,4
14,88,14_88,4400,species349,6
14,88,14_88,4400,species166,6
14,88,14_88,4400,species371,2
14,88,14_88,4400,species331,7
14,88,14_88,4400,species59,8
14,88,14_88,4400,species159,10
14,88,14_88,4400,species295,10
18,9,18_9,400,species167,9
18,9,18_9,400,species115,3
18,9,18_9,400,species390,2
18,9,18_9,400,species324,8
18,9,18_9,400,species302,6
18,9,18_9,400,species159,5
18,9,18_9,400,species166,2
18,9,18_9,400,species371,1
24,31,24_31,1501,species22,6
24,31,24_31,1501,species63,1
24,31,24_31,1501,species355,2
24,31,24_31,1501,species378,1
24,31,24_31,1501,species280,5
24,31,24_31,1501,species9,10
24,31,24_31,1501,species311,11
24,31,24_31,1501,species167,8
24,31,24_31,1501,species350,6
24,31,24_31,1501,species115,4
24,31,24_31,1501,species47,4
24,31,24_31,1501,species343,7
24,31,24_31,1501,species397,2
24,31,24_31,1501,species5,7
24,31,24_31,1501,species358,6
24,31,24_31,1501,species46,7
24,31,24_31,1501,species81,10
24,31,24_31,1501,species298,9
24,31,24_31,1501,species324,3
24,31,24_31,1501,species302,4
24,31,24_31,1501,species161,5
24,31,24_31,1501,species287,7
24,31,24_31,1501,species3,5
24,31,24_31,1501,species266,1
24,31,24_31,1501,species391,6
24,31,24_31,1501,species249,7
24,31,24_31,1501,species164,11
24,31,24_31,1501,species172,8
24,31,24_31,1501,species288,10
24,31,24_31,1501,species52,3
24,31,24_31,1501,species227,5
24,31,24_31,1501,species291,1
24,31,24_31,1501,species59,6
24,31,24_31,1501,species295,1
24,31,24_31,1501,species159,3
24,31,24_31,1501,species371,5
24,31,24_31,1501,species166,6
58,96,58_96,4802,species24,4
58,96,58_96,4802,species350,9
58,96,58_96,4802,species126,11
58,96,58_96,4802,species11,8
58,96,58_96,4802,species302,5
58,96,58_96,4802,species308,3
58,96,58_96,4802,species166,8
58,96,58_96,4802,species371,11
72,42,72_42,2103,species94,7
72,42,72_42,2103,species343,3
72,42,72_42,2103,species226,3
72,42,72_42,2103,species288,6
72,42,72_42,2103,species59,10
72,42,72_42,2103,species166,4
72,42,72_42,2103,species371,7
72,42,72_42,2103,species331,11
30,41,30_41,2001,species164,3
30,41,30_41,2001,species52,7
30,41,30_41,2001,species331,9
30,41,30_41,2001,species166,11
30,41,30_41,2001,species371,9
30,41,30_41,2001,species159,3
30,41,30_41,2001,species295,1
30,41,30_41,2001,species59,10
96,47,96_47,2304,species28,3
96,47,96_47,2304,species295,9
96,47,96_47,2304,species166,1
96,47,96_47,2304,species371,5
96,47,96_47,2304,species331,11
96,47,96_47,2304,species59,4
96,47,96_47,2304,species159,1
96,47,96_47,2304,species129,9
4,4,4_4,200,species374,10
4,4,4_4,200,species166,1
4,4,4_4,200,species371,3
4,4,4_4,200,species331,9
4,4,4_4,200,species159,2
4,4,4_4,200,species129,1
4,4,4_4,200,species295,1
92,52,92_52,2604,species44,11
92,52,92_52,2604,species61,3
92,52,92_52,2604,species391,9
92,52,92_52,2604,species49,7
92,52,92_52,2604,species288,7
92,52,92_52,2604,species159,8
92,52,92_52,2604,species331,1
92,52,92_52,2604,species166,7
13,71,13_71,3500,species365,8
13,71,13_71,3500,species129,6
13,71,13_71,3500,species166,1
13,71,13_71,3500,species371,10
13,71,13_71,3500,species331,7
13,71,13_71,3500,species159,3
13,71,13_71,3500,species59,5
2,9,2_9,400,species307,6
2,9,2_9,400,species61,5
2,9,2_9,400,species260,3
2,9,2_9,400,species266,3
2,9,2_9,400,species374,3
2,9,2_9,400,species59,4
2,9,2_9,400,species159,5
2,9,2_9,400,species371,1
64,18,64_18,903,species166,7
64,18,64_18,903,species371,10
64,18,64_18,903,species331,5
64,18,64_18,903,species159,2
64,18,64_18,903,species295,2
64,18,64_18,903,species59,9
64,18,64_18,903,species129,10
64,18,64_18,903,species374,1
3,80,3_80,4000,species166,8
3,80,3_80,4000,species371,6
3,80,3_80,4000,species331,5
3,80,3_80,4000,species59,4
3,80,3_80,4000,species159,7
3,80,3_80,4000,species295,9
3,80,3_80,4000,species129,11
83,17,83_17,804,species6,8
83,17,83_17,804,species231,8
83,17,83_17,804,species226,4
83,17,83_17,804,species59,5
83,17,83_17,804,species295,10
83,17,83_17,804,species159,2
83,17,83_17,804,species371,7
83,17,83_17,804,species166,9
86,95,86_95,4704,species210,5
86,95,86_95,4704,species251,3
86,95,86_95,4704,species230,10
86,95,86_95,4704,species374,11
86,95,86_95,4704,species166,5
86,95,86_95,4704,species371,11
86,95,86_95,4704,species331,10
86,95,86_95,4704,species159,8
43,30,43_30,1502,species260,7
43,30,43_30,1502,species166,1
43,30,43_30,1502,species371,6
43,30,43_30,1502,species331,6
43,30,43_30,1502,species295,9
43,30,43_30,1502,species159,6
43,30,43_30,1502,species59,6
43,30,43_30,1502,species129,5
17,9,17_9,400,species254,7
17,9,17_9,400,species44,9
17,9,17_9,400,species350,2
17,9,17_9,400,species290,2
17,9,17_9,400,species251,4
17,9,17_9,400,species171,8
17,9,17_9,400,species119,1
17,9,17_9,400,species368,2
17,9,17_9,400,species227,3
17,9,17_9,400,species291,9
17,9,17_9,400,species374,6
17,9,17_9,400,species129,9
17,9,17_9,400,species59,5
17,9,17_9,400,species295,3
15,56,15_56,2800,species187,7
15,56,15_56,2800,species366,7
15,56,15_56,2800,species396,1
15,56,15_56,2800,species266,5
15,56,15_56,2800,species59,4
15,56,15_56,2800,species166,9
15,56,15_56,2800,species371,9
15,56,15_56,2800,species331,1
14,2,14_2,100,species166,1
14,2,14_2,100,species371,5
14,2,14_2,100,species331,11
14,2,14_2,100,species159,1
14,2,14_2,100,species59,1
14,2,14_2,100,species295,11
14,2,14_2,100,species129,1
87,65,87_65,3204,species59,6
87,65,87_65,3204,species159,1
87,65,87_65,3204,species371,8
87,65,87_65,3204,species166,7
87,65,87_65,3204,species331,9
87,65,87_65,3204,species295,1
87,65,87_65,3204,species129,2
87,65,87_65,3204,species237,9
38,66,38_66,3301,species50,11
38,66,38_66,3301,species166,10
38,66,38_66,3301,species371,3
38,66,38_66,3301,species331,4
38,66,38_66,3301,species159,7
38,66,38_66,3301,species59,4
38,66,38_66,3301,species295,10
45,53,45_53,2602,species312,6
45,53,45_53,2602,species349,2
45,53,45_53,2602,species52,1
45,53,45_53,2602,species227,11
45,53,45_53,2602,species59,1
45,53,45_53,2602,species331,2
45,53,45_53,2602,species166,1
45,53,45_53,2602,species371,9
22,2,22_2,101,species197,11
22,2,22_2,101,species262,9
22,2,22_2,101,species172,7
22,2,22_2,101,species129,4
22,2,22_2,101,species166,10
22,2,22_2,101,species371,10
22,2,22_2,101,species331,1
22,2,22_2,101,species159,9
62,75,62_75,3703,species79,9
62,75,62_75,3703,species368,10
62,75,62_75,3703,species172,7
62,75,62_75,3703,species288,5
62,75,62_75,3703,species166,10
62,75,62_75,3703,species371,2
62,75,62_75,3703,species331,5
62,75,62_75,3703,species295,7
88,61,88_61,3004,species332,10
88,61,88_61,3004,species343,7
88,61,88_61,3004,species46,1
88,61,88_61,3004,species298,5
88,61,88_61,3004,species29,9
88,61,88_61,3004,species153,6
88,61,88_61,3004,species171,2
88,61,88_61,3004,species266,3
88,61,88_61,3004,species49,11
88,61,88_61,3004,species130,10
88,61,88_61,3004,species164,8
88,61,88_61,3004,species227,7
88,61,88_61,3004,species291,2
88,61,88_61,3004,species237,7
88,61,88_61,3004,species374,8
88,61,88_61,3004,species59,1
88,61,88_61,3004,species295,5
88,61,88_61,3004,species159,8
88,61,88_61,3004,species371,1
88,61,88_61,3004,species166,9
86,24,86_24,1204,species166,11
86,24,86_24,1204,species371,9
86,24,86_24,1204,species331,10
86,24,86_24,1204,species159,5
86,24,86_24,1204,species295,11
86,24,86_24,1204,species59,3
86,24,86_24,1204,species129,5
86,24,86_24,1204,species237,7
55,53,55_53,2602,species158,9
55,53,55_53,2602,species173,3
55,53,55_53,2602,species181,3
55,53,55_53,2602,species79,6
55,53,55_53,2602,species44,5
55,53,55_53,2602,species78,11
55,53,55_53,2602,species390,9
55,53,55_53,2602,species393,4
55,53,55_53,2602,species46,3
55,53,55_53,2602,species29,7
55,53,55_53,2602,species175,10
55,53,55_53,2602,species391,4
55,53,55_53,2602,species249,7
55,53,55_53,2602,species288,9
55,53,55_53,2602,species52,1
55,53,55_53,2602,species129,6
55,53,55_53,2602,species295,11
55,53,55_53,2602,species331,8
55,53,55_53,2602,species371,9
55,53,55_53,2602,species166,5
67,75,67_75,3703,species193,5
67,75,67_75,3703,species344,9
67,75,67_75,3703,species106,9
67,75,67_75,3703,species135,11
67,75,67_75,3703,species313,10
67,75,67_75,3703,species144,8
67,75,67_75,3703,species177,11
67,75,67_75,3703,species5,4
67,75,67_75,3703,species260,4
67,75,67_75,3703,species171,1
67,75,67_75,3703,species172,1
67,75,67_75,3703,species237,1
67,75,67_75,3703,species374,6
67,75,67_75,3703,species331,4
67,75,67_75,3703,species371,2
67,75,67_75,3703,species166,3
89,53,89_53,2604,species166,2
89,53,89_53,2604,species371,10
89,53,89_53,2604,species331,5
89,53,89_53,2604,species59,4
89,53,89_53,2604,species159,1
89,53,89_53,2604,species295,5
89,53,89_53,2604,species129,11
89,53,89_53,2604,species374,6
32,77,32_77,3801,species114,7
32,77,32_77,3801,species393,2
32,77,32_77,3801,species3,11
32,77,32_77,3801,species130,10
32,77,32_77,3801,species52,10
32,77,32_77,3801,species374,5
32,77,32_77,3801,species166,4
19,56,19_56,2800,species308,6
19,56,19_56,2800,species227,6
19,56,19_56,2800,species166,11
19,56,19_56,2800,species371,5
19,56,19_56,2800,species331,3
19,56,19_56,2800,species159,2
19,56,19_56,2800,species59,11
19,56,19_56,2800,species295,9
7,52,7_52,2600,species254,10
7,52,7_52,2600,species61,7
7,52,7_52,2600,species150,5
7,52,7_52,2600,species59,6
7,52,7_52,2600,species166,5
7,52,7_52,2600,species371,11
7,52,7_52,2600,species331,3
7,52,7_52,2600,species159,3
62,65,62_65,3203,species166,9
62,65,62_65,3203,species371,1
62,65,62_65,3203,species331,2
62,65,62_65,3203,species159,8
62,65,62_65,3203,species59,10
62,65,62_65,3203,species295,3
62,65,62_65,3203,species237,1
62,65,62_65,3203,species374,7
77,30,77_30,1503,species206,9
77,30,77_30,1503,species328,8
77,30,77_30,1503,species226,6
77,30,77_30,1503,species119,5
77,30,77_30,1503,species371,6
77,30,77_30,1503,species166,11
77,30,77_30,1503,species331,1
77,30,77_30,1503,species159,11
70,30,70_30,1503,species209,11
70,30,70_30,1503,species251,4
70,30,70_30,1503,species166,7
70,30,70_30,1503,species371,9
70,30,70_30,1503,species331,8
70,30,70_30,1503,species159,1
70,30,70_30,1503,species295,5
70,30,70_30,1503,species59,2
49,10,49_10,502,species231,10
49,10,49_10,502,species166,4
49,10,49_10,502,species371,8
