P-xcor,P-ycor,patch ID,Block ID,Species,Number in yard
71,15,71_15,703,species328,7
71,15,71_15,703,species302,1
71,15,71_15,703,species164,5
71,15,71_15,703,species52,1
71,15,71_15,703,species59,5
71,15,71_15,703,species295,6
71,15,71_15,703,species371,8
71,15,71_15,703,species166,6
16,16,16_16,800,species228,5
16,16,16_16,800,species260,9
16,16,16_16,800,species59,10
16,16,16_16,800,species159,6
16,16,16_16,800,species371,4
16,16,16_16,800,species166,2
16,16,16_16,800,species331,2
16,16,16_16,800,species129,4
16,16,16_16,800,species227,10
16,16,16_16,800,species374,5
16,16,16_16,800,species230,9
25,21,25_21,1001,species164,1
25,21,25_21,1001,species371,5
25,21,25_21,1001,species166,11
25,21,25_21,1001,species331,11
25,21,25_21,1001,species227,6
25,21,25_21,1001,species59,11
25,21,25_21,1001,species249,11
93,35,93_35,1704,species158,6
93,35,93_35,1704,species328,11
93,35,93_35,1704,species324,1
93,35,93_35,1704,species172,2
93,35,93_35,1704,species288,10
93,35,93_35,1704,species374,8
93,35,93_35,1704,species59,1
93,35,93_35,1704,species295,7
93,35,93_35,1704,species166,1
93,35,93_35,1704,species371,3
62,94,62_94,4703,species371,8
62,94,62_94,4703,species166,2
62,94,62_94,4703,species59,5
62,94,62_94,4703,species227,11
62,94,62_94,4703,species129,2
62,94,62_94,4703,species331,4
62,94,62_94,4703,species295,4
78,98,78_98,4903,species61,7
78,98,78_98,4903,species228,10
78,98,78_98,4903,species371,6
78,98,78_98,4903,species166,9
78,98,78_98,4903,species295,8
78,98,78_98,4903,species164,2
78,98,78_98,4903,species331,5
78,98,78_98,4903,species159,8
61,93,61_93,4603,species333,4
61,93,61_93,4603,species159,11
61,93,61_93,4603,species371,1
61,93,61_93,4603,species166,1
61,93,61_93,4603,species237,9
61,93,61_93,4603,species59,5
61,93,61_93,4603,species331,9
61,93,61_93,4603,species129,5
54,57,54_57,2802,species298,2
54,57,54_57,2802,species166,6
54,57,54_57,2802,species295,9
54,57,54_57,2802,species331,8
54,57,54_57,2802,species371,11
54,57,54_57,2802,species249,3
54,57,54_57,2802,species159,9
54,57,54_57,2802,species237,7
13,32,13_32,1600,species288,9
13,32,13_32,1600,species166,9
13,32,13_32,1600,species227,7
13,32,13_32,1600,species331,11
13,32,13_32,1600,species249,9
13,32,13_32,1600,species291,2
13,32,13_32,1600,species371,4
13,32,13_32,1600,species391,11
13,32,13_32,1600,species295,10
13,32,13_32,1600,species172,1
13,32,13_32,1600,species308,1
13,32,13_32,1600,species175,9
13,32,13_32,1600,species159,2
13,32,13_32,1600,species374,2
55,63,55_63,3102,species59,6
55,63,55_63,3102,species371,8
55,63,55_63,3102,species166,6
55,63,55_63,3102,species295,8
55,63,55_63,3102,species227,2
55,63,55_63,3102,species11,3
55,63,55_63,3102,species291,4
55,63,55_63,3102,species331,1
55,63,55_63,3102,species308,2
55,63,55_63,3102,species302,10
55,63,55_63,3102,species159,3
63,1,63_1,3,species251,3
63,1,63_1,3,species166,8
63,1,63_1,3,species59,2
63,1,63_1,3,species371,2
63,1,63_1,3,species129,1
63,1,63_1,3,species374,5
63,1,63_1,3,species331,8
63,1,63_1,3,species3,6
63,1,63_1,3,species159,6
63,1,63_1,3,species237,7
58,26,58_26,1302,species171,10
58,26,58_26,1302,species59,5
58,26,58_26,1302,species331,3
58,26,58_26,1302,species371,9
58,26,58_26,1302,species166,5
58,26,58_26,1302,species295,1
58,26,58_26,1302,species159,3
58,26,58_26,1302,species130,9
10,33,10_33,1600,species99,11
10,33,10_33,1600,species69,10
10,33,10_33,1600,species61,6
10,33,10_33,1600,species367,6
10,33,10_33,1600,species228,2
10,33,10_33,1600,species328,6
10,33,10_33,1600,species260,3
10,33,10_33,1600,species175,8
10,33,10_33,1600,species49,3
10,33,10_33,1600,species130,6
10,33,10_33,1600,species52,2
10,33,10_33,1600,species227,9
10,33,10_33,1600,species291,11
10,33,10_33,1600,species237,3
10,33,10_33,1600,species129,10
10,33,10_33,1600,species331,1
10,33,10_33,1600,species166,5
52,41,52_41,2002,species159,8
52,41,52_41,2002,species371,4
52,41,52_41,2002,species166,8
52,41,52_41,2002,species331,7
52,41,52_41,2002,species49,9
52,41,52_41,2002,species249,11
52,41,52_41,2002,species59,4
52,41,52_41,2002,species374,5
48,83,48_83,4102,species252,5
48,83,48_83,4102,species79,6
48,83,48_83,4102,species290,7
48,83,48_83,4102,species298,6
48,83,48_83,4102,species328,7
48,83,48_83,4102,species150,5
48,83,48_83,4102,species153,8
48,83,48_83,4102,species3,6
48,83,48_83,4102,species175,8
48,83,48_83,4102,species368,11
48,83,48_83,4102,species130,1
48,83,48_83,4102,species249,4
48,83,48_83,4102,species164,11
48,83,48_83,4102,species172,11
48,83,48_83,4102,species288,11
48,83,48_83,4102,species237,8
48,83,48_83,4102,species374,1
48,83,48_83,4102,species159,2
48,83,48_83,4102,species331,6
48,83,48_83,4102,species371,5
48,83,48_83,4102,species166,8
41,12,41_12,602,species78,7
41,12,41_12,602,species29,11
41,12,41_12,602,species3,7
41,12,41_12,602,species49,2
41,12,41_12,602,species159,5
41,12,41_12,602,species371,8
41,12,41_12,602,species166,8
41,12,41_12,602,species331,11
41,12,41_12,602,species59,7
41,12,41_12,602,species368,5
41,12,41_12,602,species227,8
41,12,41_12,602,species291,9
41,12,41_12,602,species237,9
86,11,86_11,504,species358,7
86,11,86_11,504,species328,5
86,11,86_11,504,species172,5
86,11,86_11,504,species371,1
86,11,86_11,504,species166,11
39,19,39_19,901,species166,1
39,19,39_19,901,species371,9
39,19,39_19,901,species249,1
39,19,39_19,901,species331,1
39,19,39_19,901,species227,9
39,19,39_19,901,species59,1
39,19,39_19,901,species159,10
39,19,39_19,901,species237,9
39,19,39_19,901,species129,6
39,19,39_19,901,species303,8
39,19,39_19,901,species288,1
39,19,39_19,901,species52,11
39,19,39_19,901,species295,1
43,47,43_47,2302,species302,1
43,47,43_47,2302,species166,2
43,47,43_47,2302,species371,2
43,47,43_47,2302,species374,6
43,47,43_47,2302,species331,9
43,47,43_47,2302,species159,5
43,47,43_47,2302,species308,5
43,47,43_47,2302,species288,1
43,47,43_47,2302,species129,2
43,47,43_47,2302,species52,10
43,47,43_47,2302,species227,10
43,47,43_47,2302,species295,3
67,86,67_86,4303,species376,5
67,86,67_86,4303,species370,2
67,86,67_86,4303,species292,5
67,86,67_86,4303,species324,10
67,86,67_86,4303,species230,11
67,86,67_86,4303,species248,4
67,86,67_86,4303,species175,5
67,86,67_86,4303,species52,2
67,86,67_86,4303,species291,10
67,86,67_86,4303,species129,9
67,86,67_86,4303,species331,10
67,86,67_86,4303,species371,8
57,7,57_7,302,species308,1
57,7,57_7,302,species166,2
57,7,57_7,302,species371,11
57,7,57_7,302,species331,11
57,7,57_7,302,species172,10
57,7,57_7,302,species249,8
57,7,57_7,302,species119,11
56,57,56_57,2802,species262,9
56,57,56_57,2802,species228,6
56,57,56_57,2802,species11,3
56,57,56_57,2802,species324,9
56,57,56_57,2802,species49,6
56,57,56_57,2802,species227,8
56,57,56_57,2802,species237,7
56,57,56_57,2802,species371,10
56,57,56_57,2802,species166,3
42,50,42_50,2502,species227,6
42,50,42_50,2502,species371,4
42,50,42_50,2502,species166,9
42,50,42_50,2502,species129,4
42,50,42_50,2502,species331,3
42,50,42_50,2502,species295,2
42,50,42_50,2502,species237,8
42,50,42_50,2502,species374,7
42,50,42_50,2502,species59,2
42,50,42_50,2502,species172,6
42,50,42_50,2502,species159,3
32,51,32_51,2501,species167,4
32,51,32_51,2501,species287,3
32,51,32_51,2501,species129,11
32,51,32_51,2501,species295,5
32,51,32_51,2501,species371,11
32,51,32_51,2501,species166,6
32,51,32_51,2501,species374,1
32,51,32_51,2501,species164,8
32,77,32_77,3801,species368,2
32,77,32_77,3801,species164,8
32,77,32_77,3801,species52,9
32,77,32_77,3801,species331,11
32,77,32_77,3801,species371,8
32,77,32_77,3801,species295,9
32,77,32_77,3801,species166,10
82,69,82_69,3404,species150,3
82,69,82_69,3404,species368,4
82,69,82_69,3404,species227,5
82,69,82_69,3404,species374,11
82,69,82_69,3404,species166,2
82,69,82_69,3404,species331,5
82,69,82_69,3404,species371,1
68,86,68_86,4303,species59,3
68,86,68_86,4303,species374,7
68,86,68_86,4303,species166,11
68,86,68_86,4303,species371,11
68,86,68_86,4303,species172,4
68,86,68_86,4303,species159,6
68,86,68_86,4303,species331,3
39,63,39_63,3101,species374,10
39,63,39_63,3101,species159,3
39,63,39_63,3101,species371,8
39,63,39_63,3101,species166,4
39,63,39_63,3101,species59,5
39,63,39_63,3101,species331,5
39,63,39_63,3101,species164,2
39,63,39_63,3101,species237,11
58,3,58_3,102,species166,8
58,3,58_3,102,species159,9
58,3,58_3,102,species371,10
58,3,58_3,102,species295,3
58,3,58_3,102,species331,6
58,3,58_3,102,species129,10
58,3,58_3,102,species153,7
71,0,71_0,3,species143,4
71,0,71_0,3,species119,7
71,0,71_0,3,species130,7
71,0,71_0,3,species291,3
71,0,71_0,3,species59,9
71,0,71_0,3,species295,8
71,0,71_0,3,species166,6
83,2,83_2,104,species237,3
83,2,83_2,104,species295,2
83,2,83_2,104,species164,4
83,2,83_2,104,species166,4
83,2,83_2,104,species331,9
83,2,83_2,104,species130,2
83,2,83_2,104,species303,7
46,75,46_75,3702,species251,8
46,75,46_75,3702,species49,8
46,75,46_75,3702,species303,6
46,75,46_75,3702,species159,1
46,75,46_75,3702,species331,8
46,75,46_75,3702,species166,2
29,1,29_1,1,species393,8
29,1,29_1,1,species119,5
29,1,29_1,1,species266,7
29,1,29_1,1,species308,10
29,1,29_1,1,species52,10
29,1,29_1,1,species331,4
29,1,29_1,1,species166,8
29,1,29_1,1,species303,4
29,74,29_74,3701,species46,6
29,74,29_74,3701,species391,11
29,74,29_74,3701,species303,10
29,74,29_74,3701,species164,6
29,74,29_74,3701,species159,1
29,74,29_74,3701,species331,6
29,74,29_74,3701,species371,9
29,74,29_74,3701,species166,6
83,33,83_33,1604,species52,11
83,33,83_33,1604,species166,7
83,33,83_33,1604,species374,8
83,33,83_33,1604,species371,4
83,33,83_33,1604,species295,1
83,33,83_33,1604,species237,2
62,64,62_64,3203,species75,7
62,64,62_64,3203,species49,11
62,64,62_64,3203,species295,6
62,64,62_64,3203,species166,9
62,64,62_64,3203,species371,2
62,64,62_64,3203,species227,11
92,26,92_26,1304,species166,7
92,26,92_26,1304,species371,1
92,26,92_26,1304,species52,3
92,26,92_26,1304,species159,1
92,26,92_26,1304,species251,3
92,26,92_26,1304,species172,6
92,26,92_26,1304,species295,3
92,26,92_26,1304,species130,7
24,81,24_81,4001,species226,11
24,81,24_81,4001,species49,3
24,81,24_81,4001,species303,7
24,81,24_81,4001,species166,9
24,81,24_81,4001,species371,7
24,81,24_81,4001,species172,7
24,81,24_81,4001,species227,11
24,81,24_81,4001,species331,9
24,84,24_84,4201,species249,7
24,84,24_84,4201,species288,4
24,84,24_84,4201,species59,11
24,84,24_84,4201,species295,3
24,84,24_84,4201,species166,1
24,84,24_84,4201,species371,4
24,84,24_84,4201,species374,2
24,84,24_84,4201,species159,9
24,84,24_84,4201,species129,11
2,66,2_66,3300,species89,1
2,66,2_66,3300,species28,11
2,66,2_66,3300,species254,2
2,66,2_66,3300,species306,5
2,66,2_66,3300,species64,1
2,66,2_66,3300,species92,3
2,66,2_66,3300,species230,7
2,66,2_66,3300,species3,9
2,66,2_66,3300,species391,11
2,66,2_66,3300,species288,9
2,66,2_66,3300,species295,3
2,66,2_66,3300,species371,11
2,66,2_66,3300,species166,4
55,49,55_49,2402,species119,6
55,49,55_49,2402,species161,1
55,49,55_49,2402,species237,6
55,49,55_49,2402,species159,6
55,49,55_49,2402,species371,7
55,49,55_49,2402,species59,5
55,49,55_49,2402,species331,8
55,49,55_49,2402,species166,5
55,49,55_49,2402,species227,11
55,49,55_49,2402,species129,9
54,34,54_34,1702,species343,8
54,34,54_34,1702,species291,3
54,34,54_34,1702,species159,11
54,34,54_34,1702,species166,7
54,34,54_34,1702,species371,6
54,34,54_34,1702,species266,3
54,34,54_34,1702,species59,1
54,34,54_34,1702,species3,3
54,34,54_34,1702,species331,4
54,34,54_34,1702,species227,11
54,34,54_34,1702,species129,2
54,34,54_34,1702,species308,8
43,31,43_31,1502,species99,1
43,31,43_31,1502,species92,10
43,31,43_31,1502,species47,3
43,31,43_31,1502,species290,2
43,31,43_31,1502,species164,6
43,31,43_31,1502,species374,2
43,31,43_31,1502,species371,10
43,31,43_31,1502,species166,3
75,17,75_17,803,species129,2
75,17,75_17,803,species164,6
75,17,75_17,803,species166,2
75,17,75_17,803,species371,6
75,17,75_17,803,species331,10
61,28,61_28,1403,species374,5
61,28,61_28,1403,species371,1
61,28,61_28,1403,species59,6
61,28,61_28,1403,species308,1
61,28,61_28,1403,species166,2
61,28,61_28,1403,species249,4
61,28,61_28,1403,species291,2
61,28,61_28,1403,species159,3
2,47,2_47,2300,species308,7
2,47,2_47,2300,species288,10
2,47,2_47,2300,species331,6
2,47,2_47,2300,species166,3
2,47,2_47,2300,species371,2
2,47,2_47,2300,species237,5
2,47,2_47,2300,species175,3
72,36,72_36,1803,species266,10
72,36,72_36,1803,species166,4
72,36,72_36,1803,species371,11
72,36,72_36,1803,species52,2
72,36,72_36,1803,species237,10
72,36,72_36,1803,species331,1
38,34,38_34,1701,species75,9
38,34,38_34,1701,species391,4
38,34,38_34,1701,species59,8
38,34,38_34,1701,species159,6
38,34,38_34,1701,species371,11
38,34,38_34,1701,species166,9
38,34,38_34,1701,species331,5
38,34,38_34,1701,species129,7
38,34,38_34,1701,species119,1
29,53,29_53,2601,species104,7
29,53,29_53,2601,species328,6
29,53,29_53,2601,species248,5
29,53,29_53,2601,species3,8
29,53,29_53,2601,species172,1
29,53,29_53,2601,species227,3
29,53,29_53,2601,species129,10
29,53,29_53,2601,species59,4
90,42,90_42,2104,species387,10
90,42,90_42,2104,species177,2
90,42,90_42,2104,species11,6
90,42,90_42,2104,species130,7
90,42,90_42,2104,species129,7
90,42,90_42,2104,species59,1
90,42,90_42,2104,species159,9
90,42,90_42,2104,species166,9
90,42,90_42,2104,species371,7
90,42,90_42,2104,species331,11
90,42,90_42,2104,species164,2
90,42,90_42,2104,species303,10
90,42,90_42,2104,species295,5
61,53,61_53,2603,species47,5
61,53,61_53,2603,species52,1
61,53,61_53,2603,species227,9
61,53,61_53,2603,species371,7
61,53,61_53,2603,species166,10
61,53,61_53,2603,species49,3
61,53,61_53,2603,species331,10
61,53,61_53,2603,species129,1
61,53,61_53,2603,species374,10
61,53,61_53,2603,species291,6
61,53,61_53,2603,species164,9
54,42,54_42,2102,species287,4
54,42,54_42,2102,species371,7
54,42,54_42,2102,species166,11
54,42,54_42,2102,species159,4
54,42,54_42,2102,species331,7
54,42,54_42,2102,species374,2
54,42,54_42,2102,species303,3
54,42,54_42,2102,species249,8
54,42,54_42,2102,species227,11
81,86,81_86,4304,species164,8
81,86,81_86,4304,species227,2
81,86,81_86,4304,species159,4
81,86,81_86,4304,species166,3
81,86,81_86,4304,species371,4
81,86,81_86,4304,species331,11
81,86,81_86,4304,species59,9
81,86,81_86,4304,species175,1
81,86,81_86,4304,species129,2
13,44,13_44,2200,species164,6
13,44,13_44,2200,species166,6
13,44,13_44,2200,species331,10
13,44,13_44,2200,species371,9
13,44,13_44,2200,species129,4
13,44,13_44,2200,species130,2
13,44,13_44,2200,species288,9
13,44,13_44,2200,species172,2
13,44,13_44,2200,species308,7
69,78,69_78,3903,species74,8
69,78,69_78,3903,species5,1
69,78,69_78,3903,species391,2
69,78,69_78,3903,species164,7
69,78,69_78,3903,species288,11
69,78,69_78,3903,species59,8
69,78,69_78,3903,species331,10
90,43,90_43,2104,species368,2
90,43,90_43,2104,species164,11
90,43,90_43,2104,species288,10
90,43,90_43,2104,species52,8
90,43,90_43,2104,species59,6
90,43,90_43,2104,species166,9
90,43,90_43,2104,species331,11
90,43,90_43,2104,species371,10
90,43,90_43,2104,species303,10
90,43,90_43,2104,species159,2
90,43,90_43,2104,species129,5
90,43,90_43,2104,species175,7
90,43,90_43,2104,species295,3
76,64,76_64,3203,species276,7
76,64,76_64,3203,species46,3
76,64,76_64,3203,species260,7
76,64,76_64,3203,species161,4
76,64,76_64,3203,species303,6
76,64,76_64,3203,species288,2
76,64,76_64,3203,species59,8
76,64,76_64,3203,species331,6
76,64,76_64,3203,species166,8
75,23,75_23,1103,species252,9
75,23,75_23,1103,species249,3
75,23,75_23,1103,species166,11
75,23,75_23,1103,species371,10
75,23,75_23,1103,species159,2
75,23,75_23,1103,species303,3
75,23,75_23,1103,species119,1
75,23,75_23,1103,species288,6
54,60,54_60,3002,species343,8
54,60,54_60,3002,species3,5
54,60,54_60,3002,species49,2
54,60,54_60,3002,species374,10
54,60,54_60,3002,species159,2
54,60,54_60,3002,species166,7
54,60,54_60,3002,species295,4
54,60,54_60,3002,species371,2
54,60,54_60,3002,species59,6
32,79,32_79,3901,species74,1
32,79,32_79,3901,species287,5
32,79,32_79,3901,species175,2
32,79,32_79,3901,species237,8
32,79,32_79,3901,species331,11
32,79,32_79,3901,species371,1
32,79,32_79,3901,species166,8
32,79,32_79,3901,species295,10
32,79,32_79,3901,species159,7
27,30,27_30,1501,species166,10
27,30,27_30,1501,species164,11
27,30,27_30,1501,species371,4
27,30,27_30,1501,species331,10
27,30,27_30,1501,species159,11
27,30,27_30,1501,species374,7
78,52,78_52,2603,species5,4
78,52,78_52,2603,species171,11
78,52,78_52,2603,species3,8
78,52,78_52,2603,species166,5
78,52,78_52,2603,species371,6
78,52,78_52,2603,species295,2
78,52,78_52,2603,species331,8
78,52,78_52,2603,species303,11
78,52,78_52,2603,species159,5
53,11,53_11,502,species49,9
53,11,53_11,502,species295,6
53,11,53_11,502,species371,5
53,11,53_11,502,species166,6
53,11,53_11,502,species59,5
53,11,53_11,502,species249,9
32,78,32_78,3901,species59,2
32,78,32_78,3901,species159,6
32,78,32_78,3901,species331,9
32,78,32_78,3901,species371,7
32,78,32_78,3901,species166,10
32,78,32_78,3901,species295,9
50,20,50_20,1002,species166,1
50,20,50_20,1002,species331,7
50,20,50_20,1002,species371,3
50,20,50_20,1002,species237,10
50,20,50_20,1002,species59,10
50,20,50_20,1002,species368,5
39,90,39_90,4501,species264,9
39,90,39_90,4501,species99,5
39,90,39_90,4501,species104,5
39,90,39_90,4501,species92,9
39,90,39_90,4501,species358,7
39,90,39_90,4501,species226,10
39,90,39_90,4501,species391,2
39,90,39_90,4501,species164,6
39,90,39_90,4501,species288,9
39,90,39_90,4501,species374,10
39,90,39_90,4501,species59,11
39,90,39_90,4501,species331,4
39,90,39_90,4501,species166,3
10,37,10_37,1800,species309,8
10,37,10_37,1800,species102,1
10,37,10_37,1800,species104,7
10,37,10_37,1800,species177,2
10,37,10_37,1800,species397,8
10,37,10_37,1800,species358,4
10,37,10_37,1800,species150,2
10,37,10_37,1800,species248,2
10,37,10_37,1800,species171,7
10,37,10_37,1800,species3,3
10,37,10_37,1800,species130,9
10,37,10_37,1800,species308,10
10,37,10_37,1800,species303,1
10,37,10_37,1800,species164,1
10,37,10_37,1800,species172,8
10,37,10_37,1800,species288,8
10,37,10_37,1800,species227,1
10,37,10_37,1800,species237,3
10,37,10_37,1800,species374,7
10,37,10_37,1800,species59,9
10,37,10_37,1800,species295,4
10,37,10_37,1800,species159,6
10,37,10_37,1800,species371,2
10,37,10_37,1800,species166,11
27,24,27_24,1201,species242,6
27,24,27_24,1201,species177,9
27,24,27_24,1201,species328,11
27,24,27_24,1201,species172,3
27,24,27_24,1201,species331,5
27,24,27_24,1201,species371,4
27,24,27_24,1201,species159,10
27,24,27_24,1201,species166,7
71,64,71_64,3203,species130,10
71,64,71_64,3203,species308,1
71,64,71_64,3203,species331,1
71,64,71_64,3203,species166,1
71,64,71_64,3203,species371,9
71,64,71_64,3203,species295,5
71,64,71_64,3203,species164,10
71,64,71_64,3203,species248,4
17,46,17_46,2300,species159,2
17,46,17_46,2300,species166,2
17,46,17_46,2300,species371,4
17,46,17_46,2300,species303,7
17,46,17_46,2300,species331,6
17,46,17_46,2300,species237,8
17,46,17_46,2300,species288,4
17,46,17_46,2300,species52,11
95,46,95_46,2304,species166,1
95,46,95_46,2304,species237,5
95,46,95_46,2304,species371,10
95,46,95_46,2304,species331,7
95,46,95_46,2304,species249,6
95,46,95_46,2304,species227,11
95,46,95_46,2304,species159,7
95,46,95_46,2304,species295,4
95,46,95_46,2304,species59,11
51,81,51_81,4002,species248,7
51,81,51_81,4002,species166,11
51,81,51_81,4002,species371,4
51,81,51_81,4002,species374,11
51,81,51_81,4002,species291,9
51,81,51_81,4002,species331,1
51,81,51_81,4002,species159,6
51,81,51_81,4002,species295,4
96,84,96_84,4204,species371,2
96,84,96_84,4204,species166,10
96,84,96_84,4204,species331,7
96,84,96_84,4204,species227,8
96,84,96_84,4204,species288,4
96,84,96_84,4204,species59,8
96,84,96_84,4204,species291,4
96,84,96_84,4204,species295,5
96,84,96_84,4204,species374,11
96,84,96_84,4204,species5,4
96,84,96_84,4204,species159,7
96,84,96_84,4204,species52,10
20,92,20_92,4601,species391,1
20,92,20_92,4601,species52,4
20,92,20_92,4601,species374,2
20,92,20_92,4601,species371,7
20,92,20_92,4601,species166,7
20,92,20_92,4601,species331,10
64,26,64_26,1303,species254,10
64,26,64_26,1303,species78,5
64,26,64_26,1303,species251,2
64,26,64_26,1303,species153,6
64,26,64_26,1303,species119,3
64,26,64_26,1303,species175,4
64,26,64_26,1303,species49,7
64,26,64_26,1303,species130,3
64,26,64_26,1303,species237,3
64,26,64_26,1303,species374,7
64,26,64_26,1303,species59,11
64,26,64_26,1303,species331,7
64,26,64_26,1303,species371,9
64,26,64_26,1303,species166,6
74,54,74_54,2703,species130,11
74,54,74_54,2703,species52,4
74,54,74_54,2703,species374,1
74,54,74_54,2703,species371,8
