P-xcor,P-ycor,patch ID,Block ID,Species,Number in yard
56,56,56_56,2802,species153,3
56,56,56_56,2802,species171,10
56,56,56_56,2802,species3,9
56,56,56_56,2802,species391,7
56,56,56_56,2802,species49,4
56,56,56_56,2802,species130,6
56,56,56_56,2802,species308,2
56,56,56_56,2802,species291,9
56,56,56_56,2802,species237,5
56,56,56_56,2802,species59,11
56,56,56_56,2802,species295,4
56,56,56_56,2802,species159,11
56,56,56_56,2802,species371,4
90,56,90_56,2804,species17,1
90,56,90_56,2804,species252,1
90,56,90_56,2804,species290,4
90,56,90_56,2804,species119,10
90,56,90_56,2804,species266,1
90,56,90_56,2804,species49,10
90,56,90_56,2804,species130,2
90,56,90_56,2804,species172,4
90,56,90_56,2804,species331,4
90,56,90_56,2804,species166,7
24,86,24_86,4301,species371,8
24,86,24_86,4301,species166,11
24,86,24_86,4301,species59,5
24,86,24_86,4301,species331,4
24,86,24_86,4301,species159,1
24,86,24_86,4301,species130,6
24,86,24_86,4301,species249,2
44,89,44_89,4402,species390,4
44,89,44_89,4402,species11,8
44,89,44_89,4402,species153,1
44,89,44_89,4402,species3,5
44,89,44_89,4402,species288,5
44,89,44_89,4402,species166,4
44,89,44_89,4402,species59,7
44,89,44_89,4402,species371,6
44,89,44_89,4402,species159,10
44,89,44_89,4402,species331,11
44,94,44_94,4702,species237,2
44,94,44_94,4702,species295,7
44,94,44_94,4702,species166,10
44,94,44_94,4702,species371,8
44,94,44_94,4702,species59,10
44,94,44_94,4702,species331,9
44,94,44_94,4702,species159,2
33,95,33_95,4701,species166,6
33,95,33_95,4701,species371,4
33,95,33_95,4701,species129,4
33,95,33_95,4701,species227,10
33,95,33_95,4701,species331,11
33,95,33_95,4701,species59,6
33,95,33_95,4701,species61,1
33,95,33_95,4701,species29,9
33,95,33_95,4701,species288,10
14,62,14_62,3100,species166,7
14,62,14_62,3100,species227,8
14,62,14_62,3100,species371,10
14,62,14_62,3100,species159,9
14,62,14_62,3100,species24,1
80,78,80_78,3904,species81,9
80,78,80_78,3904,species153,7
80,78,80_78,3904,species249,6
80,78,80_78,3904,species52,3
80,78,80_78,3904,species331,2
80,78,80_78,3904,species371,1
80,78,80_78,3904,species166,3
80,78,80_78,3904,species49,6
80,78,80_78,3904,species237,1
80,78,80_78,3904,species374,1
80,78,80_78,3904,species59,7
17,84,17_84,4200,species262,9
17,84,17_84,4200,species119,5
17,84,17_84,4200,species227,6
17,84,17_84,4200,species331,2
17,84,17_84,4200,species166,9
17,84,17_84,4200,species371,6
17,84,17_84,4200,species52,10
17,84,17_84,4200,species172,4
17,84,17_84,4200,species159,1
67,60,67_60,3003,species49,1
67,60,67_60,3003,species52,2
67,60,67_60,3003,species291,9
67,60,67_60,3003,species371,5
67,60,67_60,3003,species166,3
67,60,67_60,3003,species331,7
80,39,80_39,1904,species266,7
80,39,80_39,1904,species391,3
80,39,80_39,1904,species166,5
80,39,80_39,1904,species371,3
80,39,80_39,1904,species249,4
80,39,80_39,1904,species159,11
80,39,80_39,1904,species59,7
80,39,80_39,1904,species331,7
1,38,1_38,1900,species59,8
1,38,1_38,1900,species166,11
1,38,1_38,1900,species371,11
1,38,1_38,1900,species130,5
1,38,1_38,1900,species159,11
1,38,1_38,1900,species295,8
1,38,1_38,1900,species291,5
1,38,1_38,1900,species164,9
60,73,60_73,3603,species371,3
60,73,60_73,3603,species166,8
60,73,60_73,3603,species303,9
60,73,60_73,3603,species324,5
60,73,60_73,3603,species331,6
60,73,60_73,3603,species374,1
60,73,60_73,3603,species237,3
60,73,60_73,3603,species161,6
0,61,0_61,3000,species263,3
0,61,0_61,3000,species75,11
0,61,0_61,3000,species81,5
0,61,0_61,3000,species368,9
0,61,0_61,3000,species303,1
0,61,0_61,3000,species172,5
0,61,0_61,3000,species52,6
0,61,0_61,3000,species237,11
0,61,0_61,3000,species129,5
0,61,0_61,3000,species371,9
0,61,0_61,3000,species166,10
94,68,94_68,3404,species11,8
94,68,94_68,3404,species303,2
94,68,94_68,3404,species52,10
94,68,94_68,3404,species295,10
94,68,94_68,3404,species166,9
94,68,94_68,3404,species371,9
44,38,44_38,1902,species359,4
44,38,44_38,1902,species81,7
44,38,44_38,1902,species303,9
44,38,44_38,1902,species288,4
44,38,44_38,1902,species291,3
44,38,44_38,1902,species59,6
44,38,44_38,1902,species295,5
50,37,50_37,1802,species57,7
50,37,50_37,1802,species260,3
50,37,50_37,1802,species374,10
50,37,50_37,1802,species166,6
50,37,50_37,1802,species371,3
95,93,95_93,4604,species343,4
95,93,95_93,4604,species291,3
95,93,95_93,4604,species331,3
95,93,95_93,4604,species166,7
95,93,95_93,4604,species371,8
95,93,95_93,4604,species295,6
95,93,95_93,4604,species59,9
95,93,95_93,4604,species288,8
95,93,95_93,4604,species237,6
95,93,95_93,4604,species172,6
73,87,73_87,4303,species237,9
73,87,73_87,4303,species59,10
73,87,73_87,4303,species166,6
73,87,73_87,4303,species371,1
73,87,73_87,4303,species295,10
73,87,73_87,4303,species331,7
73,87,73_87,4303,species368,7
95,38,95_38,1904,species308,9
95,38,95_38,1904,species129,11
95,38,95_38,1904,species59,4
95,38,95_38,1904,species166,4
95,38,95_38,1904,species331,4
95,38,95_38,1904,species371,5
95,38,95_38,1904,species159,2
95,38,95_38,1904,species288,1
95,38,95_38,1904,species172,11
95,38,95_38,1904,species52,11
95,38,95_38,1904,species295,7
87,14,87_14,704,species295,7
87,14,87_14,704,species166,8
87,14,87_14,704,species371,2
87,14,87_14,704,species237,4
87,14,87_14,704,species291,10
87,14,87_14,704,species331,11
87,14,87_14,704,species391,8
87,14,87_14,704,species374,5
87,14,87_14,704,species227,4
87,14,87_14,704,species129,11
87,14,87_14,704,species49,1
87,14,87_14,704,species171,1
87,14,87_14,704,species172,9
51,17,51_17,802,species307,7
51,17,51_17,802,species333,4
51,17,51_17,802,species150,3
51,17,51_17,802,species161,7
51,17,51_17,802,species368,6
51,17,51_17,802,species391,7
51,17,51_17,802,species49,4
51,17,51_17,802,species130,5
51,17,51_17,802,species303,2
51,17,51_17,802,species288,5
51,17,51_17,802,species52,10
51,17,51_17,802,species129,6
51,17,51_17,802,species59,11
51,17,51_17,802,species295,2
51,17,51_17,802,species159,2
51,17,51_17,802,species331,5
51,17,51_17,802,species371,10
51,17,51_17,802,species166,7
67,92,67_92,4603,species15,2
67,92,67_92,4603,species92,4
67,92,67_92,4603,species81,9
67,92,67_92,4603,species260,9
67,92,67_92,4603,species153,2
67,92,67_92,4603,species287,2
67,92,67_92,4603,species49,11
67,92,67_92,4603,species249,7
67,92,67_92,4603,species303,4
67,92,67_92,4603,species172,4
67,92,67_92,4603,species288,8
67,92,67_92,4603,species237,10
67,92,67_92,4603,species59,1
67,92,67_92,4603,species159,7
67,92,67_92,4603,species371,10
67,92,67_92,4603,species166,8
86,58,86_58,2904,species291,9
86,58,86_58,2904,species371,3
86,58,86_58,2904,species166,3
86,58,86_58,2904,species159,7
86,58,86_58,2904,species129,4
86,58,86_58,2904,species331,4
52,6,52_6,302,species248,8
52,6,52_6,302,species237,10
52,6,52_6,302,species295,9
52,6,52_6,302,species371,2
52,6,52_6,302,species166,10
52,6,52_6,302,species303,10
52,6,52_6,302,species331,10
52,6,52_6,302,species59,1
73,11,73_11,503,species371,9
73,11,73_11,503,species166,8
73,11,73_11,503,species374,1
73,11,73_11,503,species331,11
73,11,73_11,503,species295,2
73,11,73_11,503,species175,6
73,11,73_11,503,species130,5
73,11,73_11,503,species343,7
94,88,94_88,4404,species171,10
94,88,94_88,4404,species52,11
94,88,94_88,4404,species166,11
94,88,94_88,4404,species371,10
94,88,94_88,4404,species331,3
94,88,94_88,4404,species159,6
94,88,94_88,4404,species59,5
40,43,40_43,2102,species371,5
40,43,40_43,2102,species166,3
40,43,40_43,2102,species331,10
40,43,40_43,2102,species159,3
40,43,40_43,2102,species291,10
40,43,40_43,2102,species153,10
40,43,40_43,2102,species52,8
40,43,40_43,2102,species227,2
40,43,40_43,2102,species237,11
87,25,87_25,1204,species14,7
87,25,87_25,1204,species248,10
87,25,87_25,1204,species266,10
87,25,87_25,1204,species129,2
87,25,87_25,1204,species159,1
87,25,87_25,1204,species371,9
87,25,87_25,1204,species166,2
87,25,87_25,1204,species295,7
58,9,58_9,402,species266,3
58,9,58_9,402,species49,8
58,9,58_9,402,species331,1
58,9,58_9,402,species166,11
58,9,58_9,402,species371,8
58,9,58_9,402,species59,2
58,9,58_9,402,species129,8
75,54,75_54,2703,species150,10
75,54,75_54,2703,species324,2
75,54,75_54,2703,species287,7
75,54,75_54,2703,species172,1
75,54,75_54,2703,species331,8
75,54,75_54,2703,species166,9
18,11,18_11,500,species166,2
18,11,18_11,500,species159,10
18,11,18_11,500,species371,7
18,11,18_11,500,species59,1
18,11,18_11,500,species331,2
18,11,18_11,500,species308,9
33,7,33_7,301,species291,3
33,7,33_7,301,species159,6
33,7,33_7,301,species331,5
33,7,33_7,301,species371,6
33,7,33_7,301,species166,5
33,7,33_7,301,species153,11
81,36,81_36,1804,species266,9
81,36,81_36,1804,species371,3
81,36,81_36,1804,species159,1
81,36,81_36,1804,species166,4
81,36,81_36,1804,species295,4
81,36,81_36,1804,species331,4
81,36,81_36,1804,species59,4
81,36,81_36,1804,species172,4
81,36,81_36,1804,species374,10
81,36,81_36,1804,species49,7
81,36,81_36,1804,species288,4
81,36,81_36,1804,species391,5
46,89,46_89,4402,species171,6
46,89,46_89,4402,species166,7
46,89,46_89,4402,species371,5
46,89,46_89,4402,species130,6
46,89,46_89,4402,species59,9
46,89,46_89,4402,species227,2
46,89,46_89,4402,species159,5
46,89,46_89,4402,species331,5
89,31,89_31,1504,species371,8
89,31,89_31,1504,species166,5
89,31,89_31,1504,species266,4
89,31,89_31,1504,species129,6
89,31,89_31,1504,species291,8
89,31,89_31,1504,species249,8
89,31,89_31,1504,species295,1
89,31,89_31,1504,species159,5
80,38,80_38,1904,species332,10
80,38,80_38,1904,species69,4
80,38,80_38,1904,species171,8
80,38,80_38,1904,species119,1
80,38,80_38,1904,species287,7
80,38,80_38,1904,species49,2
80,38,80_38,1904,species249,4
80,38,80_38,1904,species164,5
80,38,80_38,1904,species172,10
80,38,80_38,1904,species159,6
80,38,80_38,1904,species371,11
80,38,80_38,1904,species166,7
86,3,86_3,104,species390,11
86,3,86_3,104,species11,7
86,3,86_3,104,species171,7
86,3,86_3,104,species175,8
86,3,86_3,104,species391,4
86,3,86_3,104,species291,1
86,3,86_3,104,species295,2
86,3,86_3,104,species159,6
86,3,86_3,104,species166,8
14,35,14_35,1700,species291,3
14,35,14_35,1700,species371,11
14,35,14_35,1700,species166,9
14,35,14_35,1700,species295,9
14,35,14_35,1700,species288,8
14,35,14_35,1700,species331,8
14,35,14_35,1700,species171,10
14,35,14_35,1700,species175,3
14,35,14_35,1700,species308,3
14,35,14_35,1700,species172,7
14,35,14_35,1700,species237,5
14,35,14_35,1700,species249,11
14,35,14_35,1700,species164,9
53,7,53_7,302,species393,2
53,7,53_7,302,species81,5
53,7,53_7,302,species166,5
53,7,53_7,302,species371,5
53,7,53_7,302,species237,10
53,7,53_7,302,species303,10
53,7,53_7,302,species295,6
45,59,45_59,2902,species104,8
45,59,45_59,2902,species287,3
45,59,45_59,2902,species308,2
45,59,45_59,2902,species166,11
45,59,45_59,2902,species371,8
74,97,74_97,4803,species328,5
74,97,74_97,4803,species150,5
74,97,74_97,4803,species324,6
74,97,74_97,4803,species164,6
74,97,74_97,4803,species237,4
74,97,74_97,4803,species59,6
74,97,74_97,4803,species166,10
11,84,11_84,4200,species371,2
11,84,11_84,4200,species166,5
11,84,11_84,4200,species291,3
11,84,11_84,4200,species331,7
11,84,11_84,4200,species59,8
11,84,11_84,4200,species237,1
11,84,11_84,4200,species52,6
11,84,11_84,4200,species129,11
32,24,32_24,1201,species107,9
32,24,32_24,1201,species113,9
32,24,32_24,1201,species104,6
32,24,32_24,1201,species177,4
32,24,32_24,1201,species333,5
32,24,32_24,1201,species46,4
32,24,32_24,1201,species150,3
32,24,32_24,1201,species302,4
32,24,32_24,1201,species161,11
32,24,32_24,1201,species287,3
32,24,32_24,1201,species3,6
32,24,32_24,1201,species368,6
32,24,32_24,1201,species391,2
32,24,32_24,1201,species249,10
32,24,32_24,1201,species303,5
32,24,32_24,1201,species172,7
32,24,32_24,1201,species288,5
32,24,32_24,1201,species52,4
32,24,32_24,1201,species227,7
32,24,32_24,1201,species291,7
32,24,32_24,1201,species237,5
32,24,32_24,1201,species374,7
32,24,32_24,1201,species129,10
32,24,32_24,1201,species59,4
32,24,32_24,1201,species295,1
32,24,32_24,1201,species159,11
32,24,32_24,1201,species371,9
32,24,32_24,1201,species166,1
45,92,45_92,4602,species115,9
45,92,45_92,4602,species227,11
45,92,45_92,4602,species59,9
45,92,45_92,4602,species166,6
45,92,45_92,4602,species371,3
45,92,45_92,4602,species159,5
45,92,45_92,4602,species29,3
45,92,45_92,4602,species291,4
45,92,45_92,4602,species331,9
45,92,45_92,4602,species129,4
46,69,46_69,3402,species302,1
46,69,46_69,3402,species368,6
46,69,46_69,3402,species391,8
46,69,46_69,3402,species371,2
46,69,46_69,3402,species166,5
46,69,46_69,3402,species59,8
46,69,46_69,3402,species331,2
46,69,46_69,3402,species237,11
46,69,46_69,3402,species295,1
39,68,39_68,3401,species166,7
39,68,39_68,3401,species371,4
39,68,39_68,3401,species49,4
39,68,39_68,3401,species227,10
39,68,39_68,3401,species288,5
39,68,39_68,3401,species237,1
39,68,39_68,3401,species331,9
38,21,38_21,1001,species75,10
38,21,38_21,1001,species248,9
38,21,38_21,1001,species391,4
38,21,38_21,1001,species249,11
38,21,38_21,1001,species291,8
38,21,38_21,1001,species374,7
38,21,38_21,1001,species159,5
38,21,38_21,1001,species331,7
38,21,38_21,1001,species166,11
68,41,68_41,2003,species287,5
68,41,68_41,2003,species237,8
68,41,68_41,2003,species159,9
68,41,68_41,2003,species371,3
68,41,68_41,2003,species166,2
68,41,68_41,2003,species291,3
68,41,68_41,2003,species331,1
68,41,68_41,2003,species295,2
24,81,24_81,4001,species287,2
24,81,24_81,4001,species175,8
24,81,24_81,4001,species52,3
24,81,24_81,4001,species227,10
24,81,24_81,4001,species59,6
24,81,24_81,4001,species166,1
24,81,24_81,4001,species371,4
24,81,24_81,4001,species331,11
24,81,24_81,4001,species159,11
24,81,24_81,4001,species374,4
14,73,14_73,3600,species358,7
14,73,14_73,3600,species323,3
14,73,14_73,3600,species175,4
14,73,14_73,3600,species266,11
14,73,14_73,3600,species308,3
14,73,14_73,3600,species295,10
14,73,14_73,3600,species159,2
14,73,14_73,3600,species371,4
14,73,14_73,3600,species166,4
14,73,14_73,3600,species59,2
40,25,40_25,1202,species226,5
40,25,40_25,1202,species164,3
40,25,40_25,1202,species291,8
40,25,40_25,1202,species129,6
40,25,40_25,1202,species331,2
40,25,40_25,1202,species371,5
40,25,40_25,1202,species166,2
40,25,40_25,1202,species227,9
40,25,40_25,1202,species287,8
77,85,77_85,4203,species290,5
77,85,77_85,4203,species358,9
77,85,77_85,4203,species166,4
77,85,77_85,4203,species371,2
77,85,77_85,4203,species295,3
77,85,77_85,4203,species331,11
77,85,77_85,4203,species374,9
77,85,77_85,4203,species159,1
20,70,20_70,3501,species231,1
20,70,20_70,3501,species323,5
20,70,20_70,3501,species333,3
20,70,20_70,3501,species81,9
20,70,20_70,3501,species230,3
20,70,20_70,3501,species249,3
20,70,20_70,3501,species166,8
58,90,58_90,4502,species150,11
58,90,58_90,4502,species227,8
58,90,58_90,4502,species59,8
58,90,58_90,4502,species331,11
58,90,58_90,4502,species371,8
58,90,58_90,4502,species166,5
15,4,15_4,200,species71,7
15,4,15_4,200,species276,10
15,4,15_4,200,species175,11
15,4,15_4,200,species266,1
15,4,15_4,200,species303,6
15,4,15_4,200,species227,2
15,4,15_4,200,species166,6
15,4,15_4,200,species371,7
15,4,15_4,200,species331,10
15,4,15_4,200,species130,11
67,47,67_47,2303,species374,5
67,47,67_47,2303,species166,5
67,47,67_47,2303,species371,9
67,47,67_47,2303,species159,5
67,47,67_47,2303,species331,7
67,47,67_47,2303,species249,9
67,47,67_47,2303,species295,2
59,99,59_99,4902,species119,1
59,99,59_99,4902,species130,10
59,99,59_99,4902,species249,1
59,99,59_99,4902,species288,5
59,99,59_99,4902,species227,7
59,99,59_99,4902,species295,8
59,99,59_99,4902,species331,11
59,99,59_99,4902,species371,10
59,99,59_99,4902,species166,3
63,36,63_36,1803,species288,9
63,36,63_36,1803,species371,5
63,36,63_36,1803,species166,10
63,36,63_36,1803,species227,5
63,36,63_36,1803,species291,1
63,36,63_36,1803,species303,4
63,36,63_36,1803,species374,5
90,26,90_26,1304,species235,5
90,26,90_26,1304,species323,11
90,26,90_26,1304,species291,8
90,26,90_26,1304,species374,1
90,26,90_26,1304,species159,6
90,26,90_26,1304,species371,10
90,26,90_26,1304,species166,5
90,26,90_26,1304,species227,1
12,43,12_43,2100,species131,6
12,43,12_43,2100,species153,1
12,43,12_43,2100,species303,3
12,43,12_43,2100,species288,10
12,43,12_43,2100,species227,3
12,43,12_43,2100,species291,6
12,43,12_43,2100,species374,2
12,43,12_43,2100,species129,10
12,43,12_43,2100,species59,10
12,43,12_43,2100,species371,9
17,48,17_48,2400,species129,10
17,48,17_48,2400,species331,10
17,48,17_48,2400,species166,7
17,48,17_48,2400,species371,6
17,48,17_48,2400,species159,1
17,48,17_48,2400,species291,3
17,48,17_48,2400,species295,1
36,56,36_56,2801,species175,1
36,56,36_56,2801,species249,8
36,56,36_56,2801,species288,7
36,56,36_56,2801,species374,10
36,56,36_56,2801,species59,1
36,56,36_56,2801,species159,4
36,56,36_56,2801,species166,4
36,56,36_56,2801,species371,9
36,56,36_56,2801,species129,6
66,98,66_98,4903,species302,4
66,98,66_98,4903,species166,10
66,98,66_98,4903,species331,11
66,98,66_98,4903,species295,6
66,98,66_98,4903,species52,1
66,98,66_98,4903,species59,2
66,98,66_98,4903,species288,11
66,98,66_98,4903,species308,10
66,98,66_98,4903,species371,3
66,98,66_98,4903,species237,5
84,74,84_74,3704,species309,10
84,74,84_74,3704,species367,3
84,74,84_74,3704,species172,7
84,74,84_74,3704,species237,1
84,74,84_74,3704,species159,9
84,74,84_74,3704,species371,2
84,74,84_74,3704,species166,9
20,22,20_22,1101,species249,7
20,22,20_22,1101,species371,11
20,22,20_22,1101,species166,7
20,22,20_22,1101,species295,11
20,22,20_22,1101,species331,5
20,22,20_22,1101,species288,6
51,69,51_69,3402,species227,8
51,69,51_69,3402,species371,11
51,69,51_69,3402,species166,9
51,69,51_69,3402,species129,5
51,69,51_69,3402,species374,11
51,69,51_69,3402,species266,9
51,69,51_69,3402,species59,3
51,69,51_69,3402,species295,4
51,69,51_69,3402,species288,8
51,69,51_69,3402,species249,7
81,62,81_62,3104,species371,5
81,62,81_62,3104,species166,3
81,62,81_62,3104,species59,4
6,67,6_67,3300,species109,11
6,67,6_67,3300,species144,5
6,67,6_67,3300,species69,8
6,67,6_67,3300,species177,8
6,67,6_67,3300,species333,1
6,67,6_67,3300,species81,10
6,67,6_67,3300,species328,2
6,67,6_67,3300,species29,4
6,67,6_67,3300,species248,6
6,67,6_67,3300,species302,2
6,67,6_67,3300,species119,4
6,67,6_67,3300,species368,6
6,67,6_67,3300,species391,5
6,67,6_67,3300,species49,10
6,67,6_67,3300,species308,6
6,67,6_67,3300,species249,9
6,67,6_67,3300,species172,4
6,67,6_67,3300,species52,10
6,67,6_67,3300,species227,7
6,67,6_67,3300,species374,3
6,67,6_67,3300,species129,8
6,67,6_67,3300,species59,3
6,67,6_67,3300,species159,4
6,67,6_67,3300,species331,1
6,67,6_67,3300,species371,7
6,67,6_67,3300,species166,6
12,18,12_18,900,species81,8
12,18,12_18,900,species11,8
12,18,12_18,900,species164,11
12,18,12_18,900,species374,10
12,18,12_18,900,species166,10
12,18,12_18,900,species371,7
12,18,12_18,900,species331,4
12,18,12_18,900,species59,4
12,18,12_18,900,species237,4
65,96,65_96,4803,species59,10
65,96,65_96,4803,species166,5
65,96,65_96,4803,species331,8
65,96,65_96,4803,species371,2
65,96,65_96,4803,species159,9
65,96,65_96,4803,species308,2
65,96,65_96,4803,species303,8
65,96,65_96,4803,species172,3
65,96,65_96,4803,species129,7
65,96,65_96,4803,species237,4
65,96,65_96,4803,species291,1
41,13,41_13,602,species237,2
41,13,41_13,602,species291,10
41,13,41_13,602,species166,11
41,13,41_13,602,species331,4
41,13,41_13,602,species371,11
41,13,41_13,602,species249,8
41,13,41_13,602,species303,1
23,20,23_20,1001,species166,3
23,20,23_20,1001,species371,7
23,20,23_20,1001,species331,11
23,20,23_20,1001,species172,11
23,20,23_20,1001,species295,2
23,20,23_20,1001,species288,6
23,20,23_20,1001,species52,7
61,23,61_23,1103,species51,6
61,23,61_23,1103,species153,9
61,23,61_23,1103,species302,10
61,23,61_23,1103,species161,1
61,23,61_23,1103,species3,7
61,23,61_23,1103,species164,11
61,23,61_23,1103,species129,10
61,23,61_23,1103,species371,9
61,23,61_23,1103,species166,11
61,23,61_23,1103,species374,6
59,81,59_81,4002,species227,3
59,81,59_81,4002,species371,2
59,81,59_81,4002,species166,9
59,81,59_81,4002,species331,10
59,81,59_81,4002,species129,5
59,81,59_81,4002,species159,9
59,81,59_81,4002,species59,3
59,81,59_81,4002,species130,5
99,73,99_73,3604,species166,6
99,73,99_73,3604,species331,6
99,73,99_73,3604,species308,8
99,73,99_73,3604,species371,7
99,73,99_73,3604,species303,1
99,73,99_73,3604,species119,7
99,73,99_73,3604,species172,9
95,37,95_37,1804,species59,6
95,37,95_37,1804,species331,2
95,37,95_37,1804,species166,7
95,37,95_37,1804,species371,11
95,37,95_37,1804,species159,11
95,37,95_37,1804,species288,8
95,37,95_37,1804,species295,3
95,37,95_37,1804,species172,4
95,37,95_37,1804,species52,4
95,37,95_37,1804,species129,6
66,7,66_7,303,species386,11
66,7,66_7,303,species328,9
66,7,66_7,303,species171,9
66,7,66_7,303,species249,1
66,7,66_7,303,species227,3
66,7,66_7,303,species237,10
66,7,66_7,303,species374,5
66,7,66_7,303,species129,2
66,7,66_7,303,species59,10
66,7,66_7,303,species331,6
66,7,66_7,303,species166,11
28,69,28_69,3401,species74,9
28,69,28_69,3401,species175,7
28,69,28_69,3401,species266,11
28,69,28_69,3401,species249,1
28,69,28_69,3401,species303,5
28,69,28_69,3401,species288,9
28,69,28_69,3401,species371,1
28,69,28_69,3401,species166,5
16,0,16_0,0,species71,2
16,0,16_0,0,species230,5
16,0,16_0,0,species371,6
16,0,16_0,0,species166,2
16,0,16_0,0,species331,7
16,0,16_0,0,species291,5
16,0,16_0,0,species374,7
27,28,27_28,1401,species92,6
27,28,27_28,1401,species126,10
27,28,27_28,1401,species29,9
27,28,27_28,1401,species150,5
27,28,27_28,1401,species119,7
27,28,27_28,1401,species175,2
27,28,27_28,1401,species130,11
27,28,27_28,1401,species52,1
27,28,27_28,1401,species159,1
27,28,27_28,1401,species371,2
27,28,27_28,1401,species166,5
67,20,67_20,1003,species155,4
67,20,67_20,1003,species61,2
67,20,67_20,1003,species276,7
67,20,67_20,1003,species171,2
67,20,67_20,1003,species391,8
67,20,67_20,1003,species130,1
67,20,67_20,1003,species249,6
67,20,67_20,1003,species303,1
67,20,67_20,1003,species227,9
67,20,67_20,1003,species129,5
67,20,67_20,1003,species295,5
67,20,67_20,1003,species331,3
67,20,67_20,1003,species371,1
67,20,67_20,1003,species166,9
36,81,36_81,4001,species171,4
36,81,36_81,4001,species287,6
36,81,36_81,4001,species164,7
36,81,36_81,4001,species52,7
36,81,36_81,4001,species237,1
