P-xcor,P-ycor,patch ID,Block ID,Species,Number in yard
2,71,2_71,3500,species166,4
5,3,5_3,100,species146,9
5,3,5_3,100,species130,10
5,3,5_3,100,species159,11
5,3,5_3,100,species166,3
86,83,86_83,4104,species130,5
86,83,86_83,4104,species59,3
86,83,86_83,4104,species166,7
86,83,86_83,4104,species371,3
14,12,14_12,600,species132,3
14,12,14_12,600,species343,6
14,12,14_12,600,species171,1
14,12,14_12,600,species172,10
14,12,14_12,600,species227,7
14,12,14_12,600,species291,9
14,12,14_12,600,species159,8
14,12,14_12,600,species331,6
14,12,14_12,600,species371,5
14,12,14_12,600,species166,4
3,61,3_61,3000,species3,3
3,61,3_61,3000,species391,4
3,61,3_61,3000,species308,2
3,61,3_61,3000,species52,4
3,61,3_61,3000,species166,1
3,61,3_61,3000,species371,7
3,61,3_61,3000,species328,11
3,61,3_61,3000,species260,10
49,18,49_18,902,species324,10
49,18,49_18,902,species308,10
49,18,49_18,902,species249,8
49,18,49_18,902,species237,10
49,18,49_18,902,species159,5
49,18,49_18,902,species331,4
49,18,49_18,902,species371,7
33,47,33_47,2301,species164,3
33,47,33_47,2301,species374,9
33,47,33_47,2301,species331,1
33,47,33_47,2301,species249,8
33,47,33_47,2301,species166,10
33,47,33_47,2301,species159,4
33,47,33_47,2301,species52,3
33,47,33_47,2301,species59,4
33,47,33_47,2301,species291,3
33,47,33_47,2301,species371,10
33,47,33_47,2301,species303,7
33,47,33_47,2301,species129,4
83,88,83_88,4404,species288,2
83,88,83_88,4404,species227,1
83,88,83_88,4404,species374,1
83,88,83_88,4404,species371,11
44,69,44_69,3402,species349,7
44,69,44_69,3402,species171,8
44,69,44_69,3402,species368,9
44,69,44_69,3402,species374,9
44,69,44_69,3402,species166,8
44,69,44_69,3402,species59,8
65,10,65_10,503,species276,1
65,10,65_10,503,species371,7
65,10,65_10,503,species166,5
65,10,65_10,503,species266,10
65,10,65_10,503,species115,8
65,10,65_10,503,species129,2
65,10,65_10,503,species331,5
65,10,65_10,503,species159,4
53,70,53_70,3502,species287,4
53,70,53_70,3502,species291,1
53,70,53_70,3502,species166,2
53,70,53_70,3502,species303,6
53,70,53_70,3502,species331,6
53,70,53_70,3502,species52,5
53,70,53_70,3502,species343,11
0,94,0_94,4700,species62,10
0,94,0_94,4700,species392,8
0,94,0_94,4700,species69,1
0,94,0_94,4700,species287,1
0,94,0_94,4700,species175,3
0,94,0_94,4700,species49,6
0,94,0_94,4700,species374,1
0,94,0_94,4700,species129,5
0,94,0_94,4700,species59,3
0,94,0_94,4700,species331,2
0,94,0_94,4700,species371,7
0,94,0_94,4700,species166,4
16,40,16_40,2000,species78,2
16,40,16_40,2000,species249,7
16,40,16_40,2000,species371,3
23,32,23_32,1601,species130,10
23,32,23_32,1601,species227,11
23,32,23_32,1601,species166,1
23,32,23_32,1601,species159,8
23,32,23_32,1601,species374,1
23,32,23_32,1601,species371,7
23,32,23_32,1601,species295,8
14,45,14_45,2200,species226,11
14,45,14_45,2200,species3,1
14,45,14_45,2200,species49,4
14,45,14_45,2200,species303,1
14,45,14_45,2200,species59,7
69,59,69_59,2903,species49,2
69,59,69_59,2903,species164,11
69,59,69_59,2903,species371,10
69,59,69_59,2903,species331,3
69,59,69_59,2903,species288,8
69,59,69_59,2903,species374,9
69,59,69_59,2903,species391,5
69,59,69_59,2903,species159,10
69,59,69_59,2903,species295,9
69,59,69_59,2903,species237,11
69,59,69_59,2903,species150,8
69,59,69_59,2903,species166,2
69,59,69_59,2903,species227,10
69,59,69_59,2903,species129,7
69,59,69_59,2903,species249,7
8,84,8_84,4200,species237,1
8,84,8_84,4200,species159,2
8,84,8_84,4200,species166,9
8,84,8_84,4200,species129,3
8,84,8_84,4200,species371,7
8,84,8_84,4200,species288,1
53,44,53_44,2202,species166,9
53,44,53_44,2202,species46,9
53,44,53_44,2202,species368,6
53,44,53_44,2202,species371,4
53,44,53_44,2202,species298,1
53,44,53_44,2202,species146,4
1,37,1_37,1800,species175,11
1,37,1_37,1800,species227,11
1,37,1_37,1800,species159,2
1,37,1_37,1800,species371,2
1,37,1_37,1800,species59,8
1,37,1_37,1800,species288,3
1,37,1_37,1800,species374,6
1,37,1_37,1800,species331,5
1,37,1_37,1800,species391,1
50,26,50_26,1302,species49,10
50,26,50_26,1302,species237,5
50,26,50_26,1302,species166,11
50,26,50_26,1302,species368,1
50,26,50_26,1302,species266,2
50,26,50_26,1302,species374,1
50,26,50_26,1302,species171,4
50,26,50_26,1302,species331,5
50,26,50_26,1302,species59,11
50,26,50_26,1302,species129,7
91,79,91_79,3904,species15,4
91,79,91_79,3904,species166,2
91,79,91_79,3904,species371,8
91,79,91_79,3904,species153,8
91,79,91_79,3904,species230,9
91,79,91_79,3904,species331,8
91,79,91_79,3904,species164,11
8,76,8_76,3800,species261,5
8,76,8_76,3800,species115,2
8,76,8_76,3800,species231,8
8,76,8_76,3800,species228,8
8,76,8_76,3800,species153,8
8,76,8_76,3800,species175,2
8,76,8_76,3800,species130,10
8,76,8_76,3800,species249,10
8,76,8_76,3800,species164,9
8,76,8_76,3800,species288,10
8,76,8_76,3800,species52,8
8,76,8_76,3800,species129,3
8,76,8_76,3800,species331,1
8,76,8_76,3800,species371,1
34,0,34_0,1,species11,6
34,0,34_0,1,species52,5
34,0,34_0,1,species129,3
34,0,34_0,1,species295,11
34,0,34_0,1,species166,8
34,0,34_0,1,species371,8
34,0,34_0,1,species159,9
34,0,34_0,1,species331,4
34,0,34_0,1,species333,4
5,89,5_89,4400,species376,8
5,89,5_89,4400,species292,11
5,89,5_89,4400,species5,7
5,89,5_89,4400,species228,2
5,89,5_89,4400,species29,2
5,89,5_89,4400,species260,9
5,89,5_89,4400,species153,7
5,89,5_89,4400,species119,9
5,89,5_89,4400,species249,8
5,89,5_89,4400,species172,7
5,89,5_89,4400,species288,4
5,89,5_89,4400,species52,9
5,89,5_89,4400,species227,9
5,89,5_89,4400,species374,7
5,89,5_89,4400,species295,11
5,89,5_89,4400,species331,3
5,89,5_89,4400,species371,1
5,89,5_89,4400,species166,2
37,41,37_41,2001,species175,1
37,41,37_41,2001,species52,4
37,41,37_41,2001,species295,6
37,41,37_41,2001,species288,9
37,41,37_41,2001,species331,8
37,41,37_41,2001,species371,7
37,41,37_41,2001,species59,11
37,41,37_41,2001,species81,2
37,41,37_41,2001,species129,1
12,4,12_4,200,species155,3
12,4,12_4,200,species292,9
12,4,12_4,200,species166,7
12,4,12_4,200,species164,11
12,4,12_4,200,species237,5
12,4,12_4,200,species129,2
12,4,12_4,200,species371,8
78,44,78_44,2203,species92,4
78,44,78_44,2203,species230,5
78,44,78_44,2203,species130,4
78,44,78_44,2203,species237,10
78,44,78_44,2203,species166,9
78,44,78_44,2203,species371,3
78,44,78_44,2203,species331,3
78,44,78_44,2203,species52,10
41,76,41_76,3802,species146,7
41,76,41_76,3802,species323,2
41,76,41_76,3802,species226,9
41,76,41_76,3802,species153,8
41,76,41_76,3802,species172,11
41,76,41_76,3802,species166,4
95,42,95_42,2104,species227,2
95,42,95_42,2104,species295,9
95,42,95_42,2104,species159,5
95,42,95_42,2104,species371,9
95,42,95_42,2104,species166,11
95,42,95_42,2104,species291,9
65,9,65_9,403,species143,8
65,9,65_9,403,species129,6
65,9,65_9,403,species59,4
65,9,65_9,403,species371,7
65,9,65_9,403,species172,1
65,9,65_9,403,species166,7
65,9,65_9,403,species115,4
65,9,65_9,403,species266,2
65,9,65_9,403,species391,9
65,9,65_9,403,species393,7
65,9,65_9,403,species374,10
5,91,5_91,4500,species166,5
5,91,5_91,4500,species59,3
5,91,5_91,4500,species374,4
5,91,5_91,4500,species172,7
5,91,5_91,4500,species371,7
5,91,5_91,4500,species52,10
5,91,5_91,4500,species331,2
5,91,5_91,4500,species29,9
5,91,5_91,4500,species249,4
5,91,5_91,4500,species227,1
71,81,71_81,4003,species81,7
71,81,71_81,4003,species302,11
71,81,71_81,4003,species49,2
71,81,71_81,4003,species164,2
71,81,71_81,4003,species52,2
71,81,71_81,4003,species371,11
71,81,71_81,4003,species230,5
71,81,71_81,4003,species166,1
71,81,71_81,4003,species159,3
71,81,71_81,4003,species237,10
40,10,40_10,502,species104,8
40,10,40_10,502,species308,1
40,10,40_10,502,species371,4
40,10,40_10,502,species288,3
40,10,40_10,502,species59,10
40,10,40_10,502,species295,11
40,10,40_10,502,species159,6
40,10,40_10,502,species166,2
40,10,40_10,502,species172,8
40,10,40_10,502,species331,7
40,10,40_10,502,species171,6
40,10,40_10,502,species161,4
47,68,47_68,3402,species331,2
47,68,47_68,3402,species159,3
47,68,47_68,3402,species166,11
47,68,47_68,3402,species371,9
47,68,47_68,3402,species288,7
47,68,47_68,3402,species59,11
47,68,47_68,3402,species368,5
47,68,47_68,3402,species119,5
12,47,12_47,2300,species172,11
12,47,12_47,2300,species59,5
12,47,12_47,2300,species166,11
12,47,12_47,2300,species175,3
12,47,12_47,2300,species331,5
12,47,12_47,2300,species371,4
12,47,12_47,2300,species374,10
12,47,12_47,2300,species291,11
91,73,91_73,3604,species130,2
91,73,91_73,3604,species237,6
91,73,91_73,3604,species331,5
91,73,91_73,3604,species249,1
91,73,91_73,3604,species226,1
91,73,91_73,3604,species172,6
91,73,91_73,3604,species166,4
91,73,91_73,3604,species288,6
91,73,91_73,3604,species266,1
38,37,38_37,1801,species166,3
38,37,38_37,1801,species119,11
38,37,38_37,1801,species308,5
38,37,38_37,1801,species47,3
38,37,38_37,1801,species129,4
38,37,38_37,1801,species371,8
42,71,42_71,3502,species323,4
42,71,42_71,3502,species333,4
42,71,42_71,3502,species328,9
42,71,42_71,3502,species368,2
42,71,42_71,3502,species303,5
42,71,42_71,3502,species52,1
42,71,42_71,3502,species227,10
42,71,42_71,3502,species129,8
42,71,42_71,3502,species59,8
42,71,42_71,3502,species295,4
42,71,42_71,3502,species159,1
42,71,42_71,3502,species331,5
42,71,42_71,3502,species371,7
42,71,42_71,3502,species166,8
58,50,58_50,2502,species74,6
58,50,58_50,2502,species298,5
58,50,58_50,2502,species374,11
58,50,58_50,2502,species49,10
58,50,58_50,2502,species166,9
97,89,97_89,4404,species247,1
97,89,97_89,4404,species260,10
97,89,97_89,4404,species287,5
97,89,97_89,4404,species291,1
97,89,97_89,4404,species374,9
97,89,97_89,4404,species129,3
97,89,97_89,4404,species331,1
97,89,97_89,4404,species166,9
93,56,93_56,2804,species46,7
93,56,93_56,2804,species175,7
93,56,93_56,2804,species166,8
93,56,93_56,2804,species129,3
93,56,93_56,2804,species291,5
93,56,93_56,2804,species59,3
93,56,93_56,2804,species371,2
93,56,93_56,2804,species172,6
93,56,93_56,2804,species249,9
96,41,96_41,2004,species129,2
96,41,96_41,2004,species166,11
96,41,96_41,2004,species371,9
96,41,96_41,2004,species295,5
96,41,96_41,2004,species59,2
96,41,96_41,2004,species266,10
96,41,96_41,2004,species249,10
96,41,96_41,2004,species119,2
96,41,96_41,2004,species291,1
42,38,42_38,1902,species171,11
42,38,42_38,1902,species175,9
42,38,42_38,1902,species159,1
42,38,42_38,1902,species331,6
42,38,42_38,1902,species166,9
42,38,42_38,1902,species237,5
91,81,91_81,4004,species160,8
91,81,91_81,4004,species153,2
91,81,91_81,4004,species49,7
91,81,91_81,4004,species130,11
91,81,91_81,4004,species303,2
91,81,91_81,4004,species237,6
91,81,91_81,4004,species374,2
91,81,91_81,4004,species59,10
91,81,91_81,4004,species295,7
91,81,91_81,4004,species159,4
91,81,91_81,4004,species331,8
91,81,91_81,4004,species371,10
91,81,91_81,4004,species166,5
81,22,81_22,1104,species5,3
81,22,81_22,1104,species288,11
81,22,81_22,1104,species159,4
81,22,81_22,1104,species371,3
81,22,81_22,1104,species166,2
81,22,81_22,1104,species295,1
0,13,0_13,600,species371,4
0,13,0_13,600,species166,5
0,13,0_13,600,species59,1
0,13,0_13,600,species61,8
44,64,44_64,3202,species166,2
44,64,44_64,3202,species371,4
44,64,44_64,3202,species164,2
44,64,44_64,3202,species129,2
44,64,44_64,3202,species81,10
82,56,82_56,2804,species266,10
82,56,82_56,2804,species331,11
82,56,82_56,2804,species391,8
82,56,82_56,2804,species164,10
82,56,82_56,2804,species295,11
82,56,82_56,2804,species166,7
82,56,82_56,2804,species374,9
36,78,36_78,3901,species338,10
36,78,36_78,3901,species166,8
36,78,36_78,3901,species237,6
36,78,36_78,3901,species358,7
36,78,36_78,3901,species331,4
36,78,36_78,3901,species303,5
70,64,70_64,3203,species90,11
70,64,70_64,3203,species3,7
70,64,70_64,3203,species266,1
70,64,70_64,3203,species308,10
70,64,70_64,3203,species164,1
70,64,70_64,3203,species172,11
70,64,70_64,3203,species371,11
70,64,70_64,3203,species291,11
13,23,13_23,1100,species371,1
13,23,13_23,1100,species166,4
13,23,13_23,1100,species172,10
13,23,13_23,1100,species291,3
13,23,13_23,1100,species59,7
96,90,96_90,4504,species74,3
96,90,96_90,4504,species5,5
96,90,96_90,4504,species11,2
96,90,96_90,4504,species248,7
96,90,96_90,4504,species302,5
96,90,96_90,4504,species371,4
96,90,96_90,4504,species166,4
54,80,54_80,4002,species129,10
54,80,54_80,4002,species59,8
54,80,54_80,4002,species159,4
54,80,54_80,4002,species166,11
54,80,54_80,4002,species227,10
54,80,54_80,4002,species371,7
54,80,54_80,4002,species374,4
54,80,54_80,4002,species291,4
54,80,54_80,4002,species161,7
54,80,54_80,4002,species331,3
54,80,54_80,4002,species295,5
22,24,22_24,1201,species359,4
22,24,22_24,1201,species102,9
22,24,22_24,1201,species115,10
22,24,22_24,1201,species3,4
22,24,22_24,1201,species49,10
22,24,22_24,1201,species371,11
22,24,22_24,1201,species166,5
85,19,85_19,904,species61,3
85,19,85_19,904,species129,8
85,19,85_19,904,species295,11
85,19,85_19,904,species159,4
85,19,85_19,904,species166,4
85,19,85_19,904,species248,5
85,19,85_19,904,species371,2
85,19,85_19,904,species308,10
78,1,78_1,3,species349,1
78,1,78_1,3,species78,3
78,1,78_1,3,species166,2
78,1,78_1,3,species371,9
78,1,78_1,3,species164,10
78,1,78_1,3,species331,8
78,1,78_1,3,species52,9
13,12,13_12,600,species391,11
13,12,13_12,600,species308,11
13,12,13_12,600,species52,9
13,12,13_12,600,species166,4
13,12,13_12,600,species227,8
13,12,13_12,600,species371,4
13,12,13_12,600,species288,11
37,8,37_8,401,species64,8
37,8,37_8,401,species115,5
37,8,37_8,401,species262,10
37,8,37_8,401,species390,10
37,8,37_8,401,species328,2
37,8,37_8,401,species29,10
37,8,37_8,401,species324,11
37,8,37_8,401,species3,5
37,8,37_8,401,species368,5
37,8,37_8,401,species49,4
37,8,37_8,401,species303,7
37,8,37_8,401,species227,11
37,8,37_8,401,species129,9
37,8,37_8,401,species59,11
37,8,37_8,401,species371,1
37,8,37_8,401,species166,2
35,69,35_69,3401,species393,9
35,69,35_69,3401,species46,2
35,69,35_69,3401,species161,3
35,69,35_69,3401,species287,7
35,69,35_69,3401,species130,8
35,69,35_69,3401,species374,11
35,69,35_69,3401,species159,10
35,69,35_69,3401,species371,7
35,69,35_69,3401,species166,7
63,74,63_74,3703,species290,10
63,74,63_74,3703,species371,2
63,74,63_74,3703,species159,10
63,74,63_74,3703,species161,3
63,74,63_74,3703,species166,6
63,74,63_74,3703,species295,10
63,74,63_74,3703,species167,2
63,74,63_74,3703,species129,6
63,74,63_74,3703,species172,10
63,74,63_74,3703,species59,3
63,74,63_74,3703,species368,4
63,74,63_74,3703,species374,9
66,46,66_46,2303,species226,9
66,46,66_46,2303,species371,8
66,46,66_46,2303,species251,6
66,46,66_46,2303,species129,8
66,46,66_46,2303,species166,1
66,46,66_46,2303,species249,1
66,46,66_46,2303,species159,3
66,46,66_46,2303,species374,7
66,46,66_46,2303,species367,8
66,46,66_46,2303,species227,11
66,46,66_46,2303,species295,11
66,46,66_46,2303,species52,5
11,24,11_24,1200,species324,6
11,24,11_24,1200,species249,5
11,24,11_24,1200,species371,5
11,24,11_24,1200,species166,8
11,24,11_24,1200,species159,7
3,87,3_87,4300,species28,9
3,87,3_87,4300,species150,5
3,87,3_87,4300,species49,11
3,87,3_87,4300,species291,10
3,87,3_87,4300,species166,9
3,87,3_87,4300,species59,11
3,87,3_87,4300,species371,5
3,87,3_87,4300,species249,10
3,87,3_87,4300,species374,10
3,87,3_87,4300,species295,7
3,87,3_87,4300,species331,8
3,87,3_87,4300,species391,7
83,29,83_29,1404,species230,5
83,29,83_29,1404,species302,5
83,29,83_29,1404,species130,9
83,29,83_29,1404,species303,4
83,29,83_29,1404,species331,1
83,29,83_29,1404,species371,3
2,3,2_3,100,species383,8
2,3,2_3,100,species172,6
2,3,2_3,100,species237,4
2,3,2_3,100,species166,8
52,55,52_55,2702,species287,10
52,55,52_55,2702,species159,10
52,55,52_55,2702,species166,9
52,55,52_55,2702,species371,4
52,55,52_55,2702,species129,2
52,55,52_55,2702,species324,10
52,55,52_55,2702,species295,7
52,55,52_55,2702,species328,8
52,55,52_55,2702,species227,10
52,55,52_55,2702,species59,3
14,35,14_35,1700,species303,8
14,35,14_35,1700,species166,9
14,35,14_35,1700,species331,2
14,35,14_35,1700,species371,10
14,35,14_35,1700,species248,10
14,35,14_35,1700,species227,6
57,35,57_35,1702,species166,5
57,35,57_35,1702,species159,4
57,35,57_35,1702,species295,9
57,35,57_35,1702,species59,2
57,35,57_35,1702,species288,5
57,35,57_35,1702,species130,1
57,35,57_35,1702,species371,3
57,35,57_35,1702,species308,7
57,35,57_35,1702,species172,5
57,35,57_35,1702,species249,9
57,35,57_35,1702,species52,10
57,35,57_35,1702,species397,11
57,35,57_35,1702,species291,1
57,35,57_35,1702,species49,6
57,35,57_35,1702,species331,4
39,9,39_9,401,species307,5
39,9,39_9,401,species292,4
39,9,39_9,401,species350,1
39,9,39_9,401,species46,10
39,9,39_9,401,species298,8
39,9,39_9,401,species308,11
39,9,39_9,401,species164,10
39,9,39_9,401,species52,6
39,9,39_9,401,species159,7
39,9,39_9,401,species331,3
39,9,39_9,401,species371,11
39,9,39_9,401,species166,4
76,70,76_70,3503,species291,8
76,70,76_70,3503,species248,1
76,70,76_70,3503,species368,7
76,70,76_70,3503,species166,4
76,70,76_70,3503,species59,6
76,70,76_70,3503,species295,2
76,70,76_70,3503,species164,3
76,70,76_70,3503,species44,3
76,70,76_70,3503,species371,1
67,10,67_10,503,species104,9
67,10,67_10,503,species266,8
67,10,67_10,503,species374,9
67,10,67_10,503,species166,4
67,10,67_10,503,species295,8
67,10,67_10,503,species331,4
14,51,14_51,2500,species150,8
14,51,14_51,2500,species153,5
14,51,14_51,2500,species368,1
14,51,14_51,2500,species166,11
14,51,14_51,2500,species371,5
14,51,14_51,2500,species172,3
14,51,14_51,2500,species303,10
14,51,14_51,2500,species331,9
14,51,14_51,2500,species237,1
14,51,14_51,2500,species374,7
14,51,14_51,2500,species295,3
94,33,94_33,1604,species367,6
94,33,94_33,1604,species52,11
94,33,94_33,1604,species374,5
94,33,94_33,1604,species166,5
94,33,94_33,1604,species172,8
94,33,94_33,1604,species119,9
94,33,94_33,1604,species324,10
28,88,28_88,4401,species287,4
28,88,28_88,4401,species164,11
28,88,28_88,4401,species291,4
28,88,28_88,4401,species159,2
28,88,28_88,4401,species371,4
24,71,24_71,3501,species29,7
24,71,24_71,3501,species291,10
24,71,24_71,3501,species331,2
24,71,24_71,3501,species371,8
29,49,29_49,2401,species59,1
29,49,29_49,2401,species166,3
29,49,29_49,2401,species153,8
29,49,29_49,2401,species295,2
29,49,29_49,2401,species159,6
29,49,29_49,2401,species129,8
29,49,29_49,2401,species81,4
29,49,29_49,2401,species104,5
29,49,29_49,2401,species308,9
89,33,89_33,1604,species371,5
89,33,89_33,1604,species302,8
89,33,89_33,1604,species46,2
89,33,89_33,1604,species295,6
89,33,89_33,1604,species249,11
89,33,89_33,1604,species231,7
14,58,14_58,2900,species397,1
14,58,14_58,2900,species130,10
14,58,14_58,2900,species331,6
14,58,14_58,2900,species166,11
14,58,14_58,2900,species371,3
14,58,14_58,2900,species227,11
59,0,59_0,2,species166,1
59,0,59_0,2,species374,5
59,0,59_0,2,species303,1
59,0,59_0,2,species59,4
26,36,26_36,1801,species397,3
26,36,26_36,1801,species358,2
26,36,26_36,1801,species249,2
26,36,26_36,1801,species288,2
26,36,26_36,1801,species129,2
26,36,26_36,1801,species331,8
50,24,50_24,1202,species23,4
50,24,50_24,1202,species166,9
50,24,50_24,1202,species331,3
50,24,50_24,1202,species119,9
50,24,50_24,1202,species371,7
50,24,50_24,1202,species288,6
50,24,50_24,1202,species237,1
50,24,50_24,1202,species129,2
50,24,50_24,1202,species49,1
50,24,50_24,1202,species159,4
50,24,50_24,1202,species75,7
43,43,43_43,2102,species295,8
43,43,43_43,2102,species166,3
43,43,43_43,2102,species371,6
43,43,43_43,2102,species130,11
89,34,89_34,1704,species302,7
89,34,89_34,1704,species288,5
89,34,89_34,1704,species159,8
89,34,89_34,1704,species227,4
89,34,89_34,1704,species371,3
89,34,89_34,1704,species46,7
89,34,89_34,1704,species49,1
89,34,89_34,1704,species295,5
89,34,89_34,1704,species374,1
74,87,74_87,4303,species371,4
74,87,74_87,4303,species295,9
74,87,74_87,4303,species29,3
74,87,74_87,4303,species331,11
74,87,74_87,4303,species374,2
74,87,74_87,4303,species166,5
31,41,31_41,2001,species172,6
31,41,31_41,2001,species129,1
31,41,31_41,2001,species371,4
31,41,31_41,2001,species166,8
31,41,31_41,2001,species159,3
31,41,31_41,2001,species303,7
16,30,16_30,1500,species390,2
16,30,16_30,1500,species129,9
16,30,16_30,1500,species371,10
16,30,16_30,1500,species166,7
16,30,16_30,1500,species164,6
16,30,16_30,1500,species324,8
16,30,16_30,1500,species368,10
16,30,16_30,1500,species331,1
16,30,16_30,1500,species266,5
16,30,16_30,1500,species59,7
16,30,16_30,1500,species303,3
16,30,16_30,1500,species3,1
67,68,67_68,3403,species11,6
67,68,67_68,3403,species119,2
67,68,67_68,3403,species374,2
67,68,67_68,3403,species59,9
67,68,67_68,3403,species331,7
67,68,67_68,3403,species371,10
67,68,67_68,3403,species166,7
35,97,35_97,4801,species260,3
35,97,35_97,4801,species175,8
35,97,35_97,4801,species266,5
35,97,35_97,4801,species150,8
35,97,35_97,4801,species166,6
35,97,35_97,4801,species371,6
76,76,76_76,3803,species69,3
76,76,76_76,3803,species358,2
76,76,76_76,3803,species153,8
76,76,76_76,3803,species391,6
76,76,76_76,3803,species308,8
76,76,76_76,3803,species291,10
76,76,76_76,3803,species59,11
76,76,76_76,3803,species295,1
76,76,76_76,3803,species371,10
76,76,76_76,3803,species166,7
92,77,92_77,3804,species263,5
92,77,92_77,3804,species69,10
92,77,92_77,3804,species228,11
92,77,92_77,3804,species226,3
92,77,92_77,3804,species172,8
92,77,92_77,3804,species227,10
92,77,92_77,3804,species59,1
92,77,92_77,3804,species371,1
92,77,92_77,3804,species166,4
24,4,24_4,201,species291,11
24,4,24_4,201,species374,1
24,4,24_4,201,species166,10
24,4,24_4,201,species303,9
24,4,24_4,201,species172,3
24,4,24_4,201,species371,3
24,4,24_4,201,species393,6
26,98,26_98,4901,species291,7
26,98,26_98,4901,species129,4
26,98,26_98,4901,species166,10
26,98,26_98,4901,species371,7
26,98,26_98,4901,species331,4
26,98,26_98,4901,species87,7
90,69,90_69,3404,species390,1
90,69,90_69,3404,species324,1
90,69,90_69,3404,species287,4
90,69,90_69,3404,species3,8
90,69,90_69,3404,species391,6
90,69,90_69,3404,species288,7
90,69,90_69,3404,species237,8
90,69,90_69,3404,species166,8
90,69,90_69,3404,species159,6
90,69,90_69,3404,species227,5
90,69,90_69,3404,species172,6
52,11,52_11,502,species171,3
52,11,52_11,502,species308,8
52,11,52_11,502,species249,11
52,11,52_11,502,species288,9
52,11,52_11,502,species374,7
52,11,52_11,502,species159,10
52,11,52_11,502,species371,4
98,34,98_34,1704,species49,3
98,34,98_34,1704,species291,8
98,34,98_34,1704,species288,7
98,34,98_34,1704,species371,3
98,34,98_34,1704,species166,10
88,42,88_42,2104,species371,1
88,42,88_42,2104,species237,10
88,42,88_42,2104,species129,11
88,42,88_42,2104,species166,6
88,42,88_42,2104,species374,5
88,42,88_42,2104,species308,2
88,42,88_42,2104,species59,8
13,18,13_18,900,species300,5
13,18,13_18,900,species309,3
13,18,13_18,900,species307,5
13,18,13_18,900,species332,8
13,18,13_18,900,species387,5
13,18,13_18,900,species74,3
13,18,13_18,900,species231,8
13,18,13_18,900,species323,10
13,18,13_18,900,species228,10
13,18,13_18,900,species226,2
13,18,13_18,900,species324,3
13,18,13_18,900,species260,1
13,18,13_18,900,species153,11
13,18,13_18,900,species171,10
13,18,13_18,900,species302,10
13,18,13_18,900,species3,10
13,18,13_18,900,species266,10
13,18,13_18,900,species368,10
13,18,13_18,900,species308,7
13,18,13_18,900,species249,10
13,18,13_18,900,species303,7
13,18,13_18,900,species164,2
13,18,13_18,900,species172,2
13,18,13_18,900,species288,4
13,18,13_18,900,species52,11
13,18,13_18,900,species227,11
13,18,13_18,900,species237,1
13,18,13_18,900,species374,9
13,18,13_18,900,species129,11
13,18,13_18,900,species59,3
13,18,13_18,900,species159,6
13,18,13_18,900,species331,7
13,18,13_18,900,species371,4
13,18,13_18,900,species166,9
95,76,95_76,3804,species311,10
95,76,95_76,3804,species150,3
95,76,95_76,3804,species171,8
95,76,95_76,3804,species308,6
95,76,95_76,3804,species303,6
95,76,95_76,3804,species52,5
95,76,95_76,3804,species227,8
95,76,95_76,3804,species237,2
95,76,95_76,3804,species374,9
95,76,95_76,3804,species59,2
95,76,95_76,3804,species295,3
95,76,95_76,3804,species166,5
66,3,66_3,103,species74,9
66,3,66_3,103,species260,6
66,3,66_3,103,species52,3
66,3,66_3,103,species227,4
66,3,66_3,103,species374,7
66,3,66_3,103,species331,9
66,3,66_3,103,species371,8
66,3,66_3,103,species166,10
16,49,16_49,2400,species146,7
16,49,16_49,2400,species177,4
16,49,16_49,2400,species5,7
16,49,16_49,2400,species323,5
16,49,16_49,2400,species46,2
16,49,16_49,2400,species228,6
16,49,16_49,2400,species287,1
16,49,16_49,2400,species3,4
16,49,16_49,2400,species368,11
16,49,16_49,2400,species391,9
16,49,16_49,2400,species49,11
16,49,16_49,2400,species249,2
16,49,16_49,2400,species303,4
16,49,16_49,2400,species164,6
16,49,16_49,2400,species172,10
16,49,16_49,2400,species52,8
16,49,16_49,2400,species129,11
16,49,16_49,2400,species295,6
16,49,16_49,2400,species159,6
16,49,16_49,2400,species331,3
16,49,16_49,2400,species371,6
16,49,16_49,2400,species166,11
31,71,31_71,3501,species331,9
31,71,31_71,3501,species166,3
31,71,31_71,3501,species227,3
31,71,31_71,3501,species371,4
31,71,31_71,3501,species3,7
31,71,31_71,3501,species59,11
38,46,38_46,2301,species323,4
38,46,38_46,2301,species324,10
38,46,38_46,2301,species266,9
38,46,38_46,2301,species391,2
38,46,38_46,2301,species52,7
38,46,38_46,2301,species237,10
38,46,38_46,2301,species374,8
38,46,38_46,2301,species166,8
68,63,68_63,3103,species302,8
68,63,68_63,3103,species49,6
68,63,68_63,3103,species59,2
68,63,68_63,3103,species166,2
68,63,68_63,3103,species159,4
68,63,68_63,3103,species249,2
68,63,68_63,3103,species371,11
68,63,68_63,3103,species308,9
68,63,68_63,3103,species331,10
68,63,68_63,3103,species164,3
78,38,78_38,1903,species142,2
78,38,78_38,1903,species343,4
78,38,78_38,1903,species46,3
78,38,78_38,1903,species171,6
78,38,78_38,1903,species287,1
78,38,78_38,1903,species175,5
78,38,78_38,1903,species249,8
78,38,78_38,1903,species288,5
78,38,78_38,1903,species52,3
78,38,78_38,1903,species227,1
78,38,78_38,1903,species59,3
78,38,78_38,1903,species295,2
78,38,78_38,1903,species331,11
78,38,78_38,1903,species166,5
36,24,36_24,1201,species349,4
36,24,36_24,1201,species392,7
